Date,Future,PX_LAST,DAILY_RETURN,PX_VOLUME,DAYS_UNTIL_EXP,,,
7/24/09,F10,28.1,0.001782531,45,165,,,
7/23/09,F10,28.05,-0.008833922,16,165,,,
7/22/09,F10,28.3,-0.007017544,21,165,,,
7/21/09,Z09,28.5,-0.008695652,91,165,,,
7/20/09,Z09,28.75,-0.027072758,82,165,,,
7/17/09,Z09,29.55,0.00681431,55,165,,,
7/16/09,Z09,29.35,-0.010118044,98,165,,,
7/15/09,Z09,29.65,-0.019834711,178,165,,,
7/14/09,Z09,30.25,-0.004934211,100,165,,,
7/13/09,Z09,30.4,-0.012987013,165,165,,,
7/10/09,Z09,30.8,0.004893964,74,165,,,
7/9/09,Z09,30.65,-0.001628664,21,165,,,
7/8/09,Z09,30.7,0.009868421,39,165,,,
7/7/09,Z09,30.4,0.023569024,74,165,,,
7/6/09,Z09,29.7,0.003378378,79,165,,,
7/2/09,Z09,29.6,0.025996534,123,165,,,
7/1/09,Z09,28.85,-0.010291595,92,165,,,
6/30/09,Z09,29.15,-0.001712329,53,165,,,
6/29/09,Z09,29.2,-0.015177066,83,165,,,
6/26/09,Z09,29.65,0,106,165,,,
6/25/09,Z09,29.65,-0.011666667,167,165,,,
6/24/09,Z09,30,-0.021207178,189,165,,,
6/23/09,Z09,30.65,-0.00487013,35,165,,,
6/22/09,Z09,30.8,0.021558872,33,165,,,
6/19/09,Z09,30.15,-0.001655629,47,165,,,
6/18/09,Z09,30.2,0,69,165,,,
6/17/09,Z09,30.2,-0.0336,59,165,,,
6/16/09,X09,31.25,0.017915309,678,165,,,
6/15/09,X09,30.7,0.026755853,110,165,,,
6/12/09,X09,29.9,-0.009933775,128,165,,,
6/11/09,X09,30.2,-0.017886179,76,165,,,
6/10/09,X09,30.75,0.011513158,57,165,,,
6/9/09,X09,30.4,-0.01458671,48,165,,,
6/8/09,X09,30.85,-0.001618123,29,165,,,
6/5/09,X09,30.9,0.003246753,45,165,,,
6/4/09,X09,30.8,-0.00805153,24,165,,,
6/3/09,X09,31.05,0.02306425,331,165,,,
6/2/09,X09,30.35,-0.001644737,26,165,,,
6/1/09,X09,30.4,-0.01458671,30,165,,,
5/29/09,X09,30.85,-0.008038585,22,165,,,
5/28/09,X09,31.1,0.008103728,88,165,,,
5/27/09,X09,30.85,-0.001618123,122,165,,,
5/26/09,X09,30.9,-0.035881435,591,165,,,
5/22/09,X09,32.05,0.006279435,40,165,,,
5/21/09,X09,31.85,0.024115756,68,165,,,
5/20/09,X09,31.1,-0.0048,61,165,,,
5/19/09,V09,31.25,0.003210273,353,165,,,
5/18/09,V09,31.15,-0.064564565,173,165,,,
5/15/09,V09,33.3,0.006042296,69,165,,,
5/14/09,V09,33.1,-0.027900147,50,165,,,
5/13/09,V09,34.05,0.013392857,90,165,,,
5/12/09,V09,33.6,0,120,165,,,
5/11/09,V09,33.6,0.007496252,333,165,,,
5/8/09,V09,33.35,-0.024853801,141,165,,,
5/7/09,V09,34.2,0.00736377,56,165,,,
5/6/09,V09,33.95,-0.031383738,40,165,,,
5/5/09,V09,35.05,0.007183908,47,165,,,
5/4/09,V09,34.8,-0.034674064,45,165,,,
5/1/09,V09,36.05,-0.017711172,15,165,,,
4/30/09,V09,36.7,0,25,165,,,
4/29/09,V09,36.7,-0.020026702,35,165,,,
4/28/09,V09,37.45,-0.009259259,56,165,,,
4/27/09,V09,37.8,0.018867925,15,165,,,
4/24/09,V09,37.1,0.006784261,5,165,,,
4/23/09,V09,36.85,-0.014705882,12,165,,,
4/22/09,V09,37.4,0.008086253,10,165,,,
4/21/09,V09,37.1,-0.014608234,17,165,,,
4/20/09,V09,37.65,0.030095759,31,165,,,
4/17/09,V09,36.55,-0.018791946,33,165,,,
4/16/09,V09,37.25,-0.023591088,50,165,,,
4/15/09,V09,38.15,-0.018018018,26,165,,,
4/14/09,U09,38.85,0.002580645,24,165,,,
4/13/09,U09,38.75,0,40,165,,,
4/9/09,U09,38.75,-0.023929471,807,165,,,
4/8/09,U09,39.7,-0.001257862,483,165,,,
4/7/09,U09,39.75,0.00505689,35,165,,,
4/6/09,U09,39.55,0.010217114,11,165,,,
4/3/09,U09,39.15,-0.007604563,1,165,,,
4/2/09,U09,39.45,0.008951407,44,165,,,
4/1/09,U09,39.1,-0.011378003,30,165,,,
3/31/09,U09,39.55,-0.006281407,474,165,,,
3/30/09,U09,39.8,0.032425422,23,165,,,
3/27/09,U09,38.55,0.026631158,8,165,,,
3/26/09,U09,37.55,-0.010540184,13,165,,,
3/25/09,U09,37.95,-0.001315789,12,165,,,
3/24/09,U09,38,0.00795756,500,165,,,
3/23/09,U09,37.7,-0.034571063,377,165,,,
3/20/09,U09,39.05,0.041333333,31,165,,,
3/19/09,U09,37.5,0.037344398,28,165,,,
3/18/09,U09,36.15,-0.002758621,17,165,,,
3/17/09,Q09,36.25,-0.013605442,37,165,,,
3/16/09,Q09,36.75,0.013793103,96,165,,,
3/13/09,Q09,36.25,0.011157601,14,165,,,
3/12/09,Q09,35.85,-0.008298755,13,165,,,
3/11/09,Q09,36.15,-0.005502063,46,165,,,
3/10/09,Q09,36.35,-0.058290155,50,165,,,
3/9/09,Q09,38.6,-0.001293661,32,165,,,
3/6/09,Q09,38.65,0.002594034,26,165,,,
3/5/09,Q09,38.55,0.013140604,18,165,,,
3/4/09,Q09,38.05,-0.045169385,62,165,,,
3/3/09,Q09,39.85,-0.001253133,33,165,,,
3/2/09,Q09,39.9,0.012690355,28,165,,,
2/27/09,Q09,39.4,0.008962868,51,165,,,
2/26/09,Q09,39.05,0.019582245,36,165,,,
2/25/09,Q09,38.3,0.002617801,43,165,,,
2/24/09,Q09,38.2,-0.034134008,45,165,,,
2/23/09,Q09,39.55,0.021963824,34,165,,,
2/20/09,Q09,38.7,0.021108179,78,165,,,
2/19/09,Q09,37.9,0.00397351,23,165,,,
2/18/09,Q09,37.75,-0.023285899,42,165,,,
2/17/09,N09,38.65,0.026560425,54,165,,,
2/13/09,N09,37.65,0.005340454,41,165,,,
2/12/09,N09,37.45,-0.00794702,56,165,,,
2/11/09,N09,37.75,-0.003957784,22,165,,,
2/10/09,N09,37.9,0.021563342,31,165,,,
2/9/09,N09,37.1,0.006784261,40,165,,,
2/6/09,N09,36.85,-0.013386881,40,165,,,
2/5/09,N09,37.35,-0.007968127,21,165,,,
2/4/09,N09,37.65,-0.010512484,53,165,,,
2/3/09,N09,38.05,-0.007822686,66,165,,,
2/2/09,N09,38.35,0.012407603,280,165,,,
1/30/09,N09,37.88,0.034972678,58,165,,,
1/29/09,N09,36.6,-0.01586448,334,165,,,
1/28/09,N09,37.19,-0.012742235,34,165,,,
1/27/09,N09,37.67,-0.034350167,38,165,,,
1/26/09,N09,39.01,-0.011403953,2,165,,,
1/23/09,N09,39.46,-0.007295597,10,165,,,
1/22/09,N09,39.75,0.007093995,5,165,,,
1/21/09,N09,39.47,-0.068664464,1,165,,,
1/20/09,M09,42.38,0.052396325,21,165,,,
1/16/09,M09,40.27,0.013336688,4,165,,,
1/15/09,M09,39.74,0.001764558,109,165,,,
1/14/09,M09,39.67,0.028786307,55,165,,,
1/13/09,M09,38.56,0,1,165,,,
1/12/09,M09,38.56,0.03795424,5,165,,,
1/9/09,M09,37.15,-0.001880709,26,165,,,
1/8/09,M09,37.22,-0.006141522,15,165,,,
1/7/09,M09,37.45,0.038834951,47,165,,,
1/6/09,M09,36.05,0.011503928,2,165,,,
1/5/09,M09,35.64,-0.00724234,4,165,,,
1/2/09,M09,35.9,-0.062173459,1,165,,,
12/31/08,M09,38.28,-0.038432555,4,165,,,
12/30/08,M09,39.81,-0.029734341,2,165,,,
12/29/08,M09,41.03,0.015091539,10,165,,,
12/26/08,M09,40.42,0.0105,8,165,,,
12/24/08,M09,40,0.006542526,1,165,,,
12/23/08,M09,39.74,-0.004259584,9,165,,,
12/22/08,M09,39.91,0.021499872,5,165,,,
12/19/08,M09,39.07,-0.029557874,10,165,,,
12/18/08,M09,40.26,-0.013718765,56,165,,,
12/17/08,M09,40.82,-0.057927533,53,165,,,
12/16/08,K09,43.33,-0.026073275,95,165,,,
12/15/08,K09,44.49,-0.00402955,30,165,,,
12/12/08,K09,44.67,-0.007333333,18,165,,,
12/11/08,K09,45,0.01260126,10,165,,,
12/10/08,K09,44.44,-0.018117543,20,165,,,
12/9/08,K09,45.26,0.030275438,3,165,,,
12/8/08,K09,43.93,-0.002950522,45,165,,,
12/5/08,K09,44.06,-0.004968383,25,165,,,
12/4/08,K09,44.28,0.03096624,29,165,,,
12/3/08,K09,42.95,-0.004404265,6,165,,,
12/2/08,K09,43.14,-0.012136478,2,165,,,
12/1/08,K09,43.67,0.097511938,56,165,,,
11/28/08,K09,39.79,0.007341772,2,165,,,
11/26/08,K09,39.5,-0.029245515,7,165,,,
11/25/08,K09,40.69,-0.012138869,9,165,,,
11/24/08,K09,41.19,-0.044758813,10,165,,,
11/21/08,K09,43.12,-0.032533094,5,165,,,
11/20/08,K09,44.57,0.028855032,196,165,,,
11/19/08,K09,43.32,0.027027027,24,165,,,
11/18/08,J09,42.18,0.021554856,12,165,,,
11/17/08,J09,41.29,0.028906055,4,165,,,
11/14/08,J09,40.13,0.025031928,2,165,,,
11/13/08,J09,39.15,-0.018058691,4,165,,,
11/12/08,J09,39.87,0.025990736,10,165,,,
11/11/08,J09,38.86,0.015682175,7,165,,,
11/10/08,J09,38.26,-0.000783494,1,165,,,
11/7/08,J09,38.29,-0.011870968,1,165,,,
11/6/08,J09,38.75,0.059032523,30,165,,,
11/5/08,J09,36.59,0.063972085,44,165,,,
11/4/08,J09,34.39,-0.036424769,43,165,,,
11/3/08,J09,35.69,-0.007232267,8,165,,,
10/31/08,J09,35.95,0.00503215,8,165,,,
10/30/08,J09,35.77,0.023169336,3,165,,,
10/29/08,J09,34.96,-0.014378348,300,165,,,
10/28/08,J09,35.47,-0.076542567,5,165,,,
10/27/08,J09,38.41,0.027280021,5,165,,,
10/24/08,J09,37.39,0.080948251,88,165,,,
10/23/08,J09,34.59,0.020353982,6,165,,,
10/22/08,J09,33.9,0.042756075,55,165,,,
10/21/08,H09,32.51,0.012141968,11,165,,,
10/20/08,H09,32.12,-0.029607251,9,165,,,
10/17/08,H09,33.1,0.013782542,29,165,,,
10/16/08,H09,32.65,0.048827498,24,165,,,
10/15/08,H09,31.13,0.079029463,33,165,,,
10/14/08,H09,28.85,0.024139155,15,165,,,
10/13/08,H09,28.17,-0.038566553,47,165,,,
10/10/08,H09,29.3,0.011042098,76,165,,,
10/9/08,H09,28.98,0.034261242,25,165,,,
10/8/08,H09,28.02,0.002145923,118,165,,,
10/7/08,H09,27.96,-0.012014134,381,165,,,
10/6/08,H09,28.3,0.026850508,253,165,,,
10/3/08,H09,27.56,0.006206645,25,165,,,
10/2/08,H09,27.39,0.023925234,45,165,,,
10/1/08,H09,26.75,0.007912585,15,165,,,
9/30/08,H09,26.54,-0.033151184,46,165,,,
9/29/08,H09,27.45,0.075626959,328,165,,,
9/26/08,H09,25.52,-0.000783085,68,165,,,
9/25/08,H09,25.54,-0.009309542,24,165,,,
9/24/08,H09,25.78,-0.008461538,3,165,,,
9/23/08,H09,26,0.034619976,47,165,,,
9/22/08,H09,25.13,0.029496108,1,165,,,
9/19/08,H09,24.41,-0.011740891,3,165,,,
9/18/08,H09,24.7,-0.03515625,15,165,,,
9/17/08,H09,25.6,0.038961039,63,165,,,
9/16/08,G09,24.64,-0.019498607,332,165,,,
9/15/08,G09,25.13,0.029074529,339,165,,,
9/12/08,G09,24.42,0.001640689,64,165,,,
9/11/08,G09,24.38,0.003705228,116,165,,,
9/10/08,G09,24.29,-0.01659919,30,165,,,
9/9/08,G09,24.7,0.043074324,38,165,,,
9/8/08,G09,23.68,-0.020273066,16,165,,,
9/5/08,G09,24.17,-0.012663399,17,165,,,
9/4/08,G09,24.48,0.027276542,6,165,,,
9/3/08,G09,23.83,0.004214075,22,165,,,
9/2/08,G09,23.73,0.005934718,2,165,,,
8/29/08,G09,23.59,0.015497202,35,165,,,
8/28/08,G09,23.23,-0.008536065,32,165,,,
8/27/08,G09,23.43,-0.01305813,10,165,,,
8/26/08,G09,23.74,-0.004194631,10,165,,,
8/25/08,G09,23.84,0.017064846,83,165,,,
8/22/08,G09,23.44,-0.000426439,132,165,,,
8/21/08,G09,23.45,0.005574614,37,165,,,
8/20/08,G09,23.32,-0.004269855,4,165,,,
8/19/08,F09,23.42,0.018703784,506,165,,,
8/18/08,F09,22.99,0.011883803,3,165,,,
8/15/08,F09,22.72,-0.00525394,8,165,,,
8/14/08,F09,22.84,-0.013390929,40,165,,,
8/13/08,F09,23.15,0.004774306,9,165,,,
8/12/08,F09,23.04,0.022636485,1,165,,,
8/11/08,F09,22.53,0.00044405,2,165,,,
8/8/08,F09,22.52,-0.002657219,6,165,,,
8/7/08,F09,22.58,0.010743062,16,165,,,
8/6/08,F09,22.34,-0.001341082,6,165,,,
8/5/08,F09,22.37,-0.022717344,1,165,,,
8/4/08,F09,22.89,-0.00304878,2,165,,,
8/1/08,F09,22.96,0.003935286,10,165,,,
7/31/08,F09,22.87,0.023724261,9,165,,,
7/30/08,F09,22.34,-0.019315189,8,165,,,
7/29/08,F09,22.78,-0.038412832,4,165,,,
7/28/08,F09,23.69,0.018486672,10,165,,,
7/25/08,F09,23.26,-0.009791401,10,165,,,
7/24/08,F09,23.49,0.042609854,3,165,,,
7/23/08,F09,22.53,0.009861049,86,165,,,
7/22/08,Z08,22.31,-0.016747466,1,165,,,
7/21/08,Z08,22.69,-0.014763352,6,165,,,
7/18/08,Z08,23.03,-0.007327586,11,165,,,
7/17/08,Z08,23.2,-0.011504048,204,165,,,
7/16/08,Z08,23.47,-0.038902539,228,165,,,
7/15/08,Z08,24.42,0.007841519,421,165,,,
7/14/08,Z08,24.23,0.007903494,47,165,,,
7/11/08,Z08,24.04,0.010508617,161,165,,,
7/10/08,Z08,23.79,-0.003768844,415,165,,,
7/9/08,Z08,23.88,0.038712484,148,165,,,
7/8/08,Z08,22.99,-0.036866359,218,165,,,
7/7/08,Z08,23.87,0.01834471,46,165,,,
7/3/08,Z08,23.44,-0.018014244,166,165,,,
7/2/08,Z08,23.87,0.023584906,109,165,,,
7/1/08,Z08,23.32,-0.003844511,102,165,,,
6/30/08,Z08,23.41,-0.003829787,99,165,,,
6/27/08,Z08,23.5,-0.018379282,818,165,,,
6/26/08,Z08,23.94,0.065420561,570,165,,,
6/25/08,Z08,22.47,-0.02937365,289,165,,,
6/24/08,Z08,23.15,-0.003014643,173,165,,,
6/23/08,Z08,23.22,-0.008962868,153,165,,,
6/20/08,Z08,23.43,0.011221407,222,165,,,
6/19/08,Z08,23.17,-0.011518771,222,165,,,
6/18/08,Z08,23.44,0.002566296,215,165,,,
6/17/08,X08,23.38,0.001713796,68,165,,,
6/16/08,X08,23.34,-0.017263158,110,165,,,
6/13/08,X08,23.75,-0.023838882,593,165,,,
6/12/08,X08,24.33,-0.001231527,563,165,,,
6/11/08,X08,24.36,0.004950495,307,165,,,
6/10/08,X08,24.24,0.001239157,139,165,,,
6/9/08,X08,24.21,-0.002883031,28,165,,,
6/6/08,X08,24.28,0.052449068,109,165,,,
6/5/08,X08,23.07,-0.032298658,231,165,,,
6/4/08,X08,23.84,0.006331786,55,165,,,
6/3/08,X08,23.69,0.014561028,58,165,,,
6/2/08,X08,23.35,0.025922671,56,165,,,
5/30/08,X08,22.76,0,348,165,,,
5/29/08,X08,22.76,-0.026518392,431,165,,,
5/28/08,X08,23.38,-0.006374841,140,165,,,
5/27/08,X08,23.53,-0.018356279,26,165,,,
5/23/08,X08,23.97,0.02,163,165,,,
5/22/08,X08,23.5,-0.010942761,327,165,,,
5/21/08,X08,23.76,0.052258636,242,165,,,
5/20/08,V08,22.58,0.024500907,10,165,,,
5/19/08,V08,22.04,0.000908265,54,165,,,
5/16/08,V08,22.02,0.022758941,37,165,,,
5/15/08,V08,21.53,-0.026232474,62,165,,,
5/14/08,V08,22.11,0.001358696,249,165,,,
5/13/08,V08,22.08,0.003180373,1,165,,,
5/12/08,V08,22.01,-0.02739726,8,165,,,
5/9/08,V08,22.63,0.0129812,10,165,,,
5/8/08,V08,22.34,0.002692998,166,165,,,
5/7/08,V08,22.28,0.03387471,1,165,,,
5/6/08,V08,21.55,-0.015532206,29,165,,,
5/5/08,V08,21.89,0.009220839,21,165,,,
5/2/08,V08,21.69,0.026017029,92,165,,,
5/1/08,V08,21.14,-0.069542254,33,165,,,
4/30/08,V08,22.72,-0.005689278,55,165,,,
4/29/08,V08,22.85,0.008830022,8,165,,,
4/28/08,V08,22.65,0.005326232,150,165,,,
4/25/08,V08,22.53,-0.034290613,1,165,,,
4/24/08,V08,23.33,-0.016026993,10,165,,,
4/23/08,V08,23.71,0.008507018,66,165,,,
4/22/08,V08,23.51,-0.028913672,83,165,,,
4/21/08,V08,24.21,-0.003703704,10,165,,,
4/18/08,V08,24.3,-0.004098361,10,165,,,
4/17/08,V08,24.4,-0.004081633,10,165,,,
4/16/08,V08,24.5,-0.002849003,10,165,,,
4/15/08,U08,24.57,-0.006871463,118,165,,,
4/14/08,U08,24.74,-0.012769354,100,165,,,
4/11/08,U08,25.06,0.034255056,220,165,,,
4/10/08,U08,24.23,-0.019425334,4,165,,,
4/9/08,U08,24.71,0.021496486,81,165,,,
4/8/08,U08,24.19,0.002071251,278,165,,,
4/7/08,U08,24.14,0.005833333,5,165,,,
4/4/08,U08,24,-0.018404908,1,165,,,
4/3/08,U08,24.45,-0.004884005,10,165,,,
4/2/08,U08,24.57,0.000814664,10,165,,,
4/1/08,U08,24.55,-0.038386212,17,165,,,
3/31/08,U08,25.53,0,26,165,,,
3/28/08,U08,25.53,0.007100592,2,165,,,
3/27/08,U08,25.35,-0.001575423,10,165,,,
3/26/08,U08,25.39,0.010748408,10,165,,,
3/25/08,U08,25.12,0.016592473,3,165,,,
3/24/08,U08,24.71,-0.0116,10,165,,,
3/20/08,U08,25,0,10,165,,,
3/19/08,U08,25,-0.0051731,10,165,,,
3/18/08,Q08,25.13,-0.049546142,151,165,,,
3/17/08,Q08,26.44,-0.001510574,126,165,,,
3/14/08,Q08,26.48,0.031152648,269,165,,,
3/13/08,Q08,25.68,0.004694836,110,165,,,
3/12/08,Q08,25.56,0.019138756,10,165,,,
3/11/08,Q08,25.08,-0.031660232,79,165,,,
3/10/08,Q08,25.9,0.020086648,88,165,,,
3/7/08,Q08,25.39,-0.006262231,852,165,,,
3/6/08,Q08,25.55,0.0319063,126,165,,,
3/5/08,Q08,24.76,-0.029019608,159,165,,,
3/4/08,Q08,25.5,0.003937008,63,165,,,
3/3/08,Q08,25.4,-0.000786782,188,165,,,
2/29/08,Q08,25.42,0.040523946,94,165,,,
2/28/08,Q08,24.43,0.027766092,158,165,,,
2/27/08,Q08,23.77,-0.002517835,60,165,,,
2/26/08,Q08,23.83,-0.00832293,400,165,,,
2/25/08,Q08,24.03,-0.027125506,736,165,,,
2/22/08,Q08,24.7,0,171,165,,,
2/21/08,Q08,24.7,0,53,165,,,
2/20/08,Q08,24.7,0.005291005,36,165,,,
2/19/08,Q08,24.57,-0.023837902,20,165,,,
2/15/08,N08,25.17,-0.001586672,53,165,,,
2/14/08,N08,25.21,0.005985634,47,165,,,
2/13/08,N08,25.06,-0.02109375,74,165,,,
2/12/08,N08,25.6,-0.010436799,4,165,,,
2/11/08,N08,25.87,-0.003466872,10,165,,,
2/8/08,N08,25.96,0.019638649,12,165,,,
2/7/08,N08,25.46,-0.0089529,15,165,,,
2/6/08,N08,25.69,0.025548902,52,165,,,
2/5/08,N08,25.05,0.045492487,2,165,,,
2/4/08,N08,23.96,0.060176991,10,165,,,
2/1/08,N08,22.6,-0.07980456,10,165,,,
1/31/08,N08,24.56,-0.021123954,56,165,,,
1/30/08,N08,25.09,0.010878324,2,165,,,
1/29/08,N08,24.82,-0.005210421,10,165,,,
1/28/08,N08,24.95,-0.009920635,15,165,,,
1/25/08,N08,25.2,0.008,1,165,,,
1/24/08,N08,25,0.006036217,16,165,,,
1/23/08,N08,24.85,-0.033450019,86,165,,,
1/22/08,N08,25.71,-0.006568779,88,165,,,
1/18/08,N08,25.88,-0.01221374,50,165,,,
1/17/08,N08,26.2,0.072891073,145,165,,,
1/16/08,N08,24.42,-0.003265306,109,165,,,
1/15/08,M08,24.5,-0.016064257,90,165,,,
1/14/08,M08,24.9,-0.023529412,17,165,,,
1/11/08,M08,25.5,0.055900621,216,165,,,
1/10/08,M08,24.15,-0.013883218,13,165,,,
1/9/08,M08,24.49,-0.023135221,203,165,,,
1/8/08,M08,25.07,0.032537068,154,165,,,
1/7/08,M08,24.28,-0.011803012,45,165,,,
1/4/08,M08,24.57,0.022046589,20,165,,,
1/3/08,M08,24.04,0.002920317,31,165,,,
1/2/08,M08,23.97,0.004610226,130,165,,,
12/31/07,M08,23.86,0.024474023,10,165,,,
12/28/07,M08,23.29,0.000429553,10,165,,,
12/27/07,M08,23.28,0.017038008,10,165,,,
12/26/07,M08,22.89,-0.003916449,10,165,,,
12/24/07,M08,22.98,-0.004763967,2,165,,,
12/21/07,M08,23.09,-0.027379949,37,165,,,
12/20/07,M08,23.74,-0.013300083,26,165,,,
12/19/07,M08,24.06,-0.009876543,1402,165,,,
12/18/07,K08,24.3,-0.018578352,1184,165,,,
12/17/07,K08,24.76,0.042526316,2639,165,,,
12/14/07,K08,23.75,0.010208422,54,165,,,
12/13/07,K08,23.51,0.01951431,81,165,,,
12/12/07,K08,23.06,-0.019557823,80,165,,,
12/11/07,K08,23.52,0.029321663,1331,165,,,
12/10/07,K08,22.85,-0.010822511,53,165,,,
12/7/07,K08,23.1,0.004347826,425,165,,,
12/6/07,K08,23,-0.032800673,123,165,,,
12/5/07,K08,23.78,-0.033333333,273,165,,,
12/4/07,K08,24.6,0.028858218,359,165,,,
12/3/07,K08,23.91,-0.001253133,44,165,,,
11/30/07,K08,23.94,-0.016029593,182,165,,,
11/29/07,K08,24.33,0.004541701,69,165,,,
11/28/07,K08,24.22,-0.050940439,29,165,,,
11/27/07,K08,25.52,-0.012383901,546,165,,,
11/26/07,K08,25.84,0.004275165,84,165,,,
11/23/07,K08,25.73,-0.016813145,103,165,,,
11/21/07,K08,26.17,0.011987626,264,165,,,
11/20/07,J08,25.86,-0.009195402,407,165,,,
11/19/07,J08,26.1,0.026346834,2042,165,,,
11/16/07,J08,25.43,0.026645135,1046,165,,,
11/15/07,J08,24.77,0.023553719,150,165,,,
11/14/07,J08,24.2,-0.005343198,212,165,,,
11/13/07,J08,24.33,-0.02796644,107,165,,,
11/12/07,J08,25.03,0.0012,1,165,,,
11/9/07,J08,25,0.026694045,4,165,,,
11/8/07,J08,24.35,-0.01136825,122,165,,,
11/7/07,J08,24.63,0.062553926,219,165,,,
11/6/07,J08,23.18,-0.019458545,171,165,,,
11/5/07,J08,23.64,0.025151778,2,165,,,
11/2/07,J08,23.06,0.043911272,319,165,,,
11/1/07,J08,22.09,0.052907531,69,165,,,
10/31/07,J08,20.98,-0.034958602,11,165,,,
10/30/07,J08,21.74,0.02402261,11,165,,,
10/29/07,J08,21.23,-0.003286385,10,165,,,
10/26/07,J08,21.3,-0.015256588,50,165,,,
10/25/07,J08,21.63,0.003712297,10,165,,,
10/24/07,J08,21.55,0.006539,10,165,,,
10/23/07,J08,21.41,-0.010171059,10,165,,,
10/22/07,J08,21.63,0.022695035,10,165,,,
10/19/07,J08,21.15,0,10,165,,,
10/18/07,J08,21.15,0,10,165,,,
10/17/07,J08,21.15,0,10,165,,,
10/16/07,H08,21.15,0.030199708,66,165,,,
10/15/07,H08,20.53,0.037392623,23,165,,,
10/12/07,H08,19.79,-0.001009591,20,165,,,
10/11/07,H08,19.81,0.02377261,13,165,,,
10/10/07,H08,19.35,0.015748031,10,165,,,
10/9/07,H08,19.05,-0.021068859,132,165,,,
10/8/07,H08,19.46,0.0093361,50,165,,,
10/5/07,H08,19.28,-0.029693005,10,165,,,
10/4/07,H08,19.87,0.001512097,2,165,,,
10/3/07,H08,19.84,0.015873016,16,165,,,
10/2/07,H08,19.53,0.00618238,52,165,,,
10/1/07,H08,19.41,0.004138645,309,165,,,
9/28/07,H08,19.33,0.012041885,18,165,,,
9/27/07,H08,19.1,-0.006243496,100,165,,,
9/26/07,H08,19.22,-0.014358974,20,165,,,
9/25/07,H08,19.5,0,100,165,,,
9/24/07,H08,19.5,-0.025,186,165,,,
9/21/07,H08,20,0,10,165,,,
9/20/07,H08,20,0,10,165,,,
9/19/07,H08,20,-0.039385207,10,165,,,
9/18/07,G08,20.82,-0.035217794,9,165,,,
9/17/07,G08,21.58,0.009354537,111,165,,,
9/14/07,G08,21.38,0.003755869,28,165,,,
9/13/07,G08,21.3,-0.010682768,9,165,,,
9/12/07,G08,21.53,0.005604858,224,165,,,
9/11/07,G08,21.41,-0.017889908,10,165,,,
9/10/07,G08,21.8,0.002298851,88,165,,,
9/7/07,G08,21.75,0.025943396,42,165,,,
9/6/07,G08,21.2,-0.004694836,11,165,,,
9/5/07,G08,21.3,0.012838802,10,165,,,
9/4/07,G08,21.03,-0.01958042,42,165,,,
8/31/07,G08,21.45,-0.010608856,50,165,,,
8/30/07,G08,21.68,0.007903301,15,165,,,
8/29/07,G08,21.51,-0.003243744,53,165,,,
8/28/07,G08,21.58,0.038498556,109,165,,,
8/27/07,G08,20.78,0.00922778,50,165,,,
8/24/07,G08,20.59,-0.022317189,114,165,,,
8/23/07,G08,21.06,-0.000948767,47,165,,,
8/22/07,G08,21.08,-0.025427647,23,165,,,
8/21/07,F08,21.63,-0.016371078,25,165,,,
8/20/07,F08,21.99,-0.02956752,212,165,,,
8/17/07,F08,22.66,-0.010912265,51,165,,,
8/16/07,F08,22.91,#DIV/0!,15,165,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
