Date,1_Future,1_PX_LAST,1_DAILY_RETURN,1_PX_VOLUME,1_DAYS_UNTIL_EXP
7/3/13,N13,17.25,-0.019886364,33510,13
7/2/13,N13,17.6,-0.002832861,50067,14
7/1/13,N13,17.65,-0.022160665,72246,15
6/28/13,N13,18.05,-0.008241758,66775,18
6/27/13,N13,18.2,-0.034482759,66605,19
6/26/13,N13,18.85,-0.030848329,64831,20
6/25/13,N13,19.45,-0.034739454,78014,21
6/24/13,N13,20.15,0.060526316,110144,22
6/21/13,N13,19,-0.03307888,118864,25
6/20/13,N13,19.65,0.11965812,184323,26
6/19/13,N13,17.55,-0.005665722,116639,27
6/18/13,M13,16.8,-0.008849558,50013,0
6/17/13,M13,16.95,-0.034188034,60142,1
6/14/13,M13,17.55,0.044642857,86261,4
6/13/13,M13,16.8,-0.079452055,101454,5
6/12/13,M13,18.25,0.079881657,113048,6
6/11/13,M13,16.9,0.083333333,94327,7
6/10/13,M13,15.6,-0.012658228,55083,8
6/7/13,M13,15.8,-0.045317221,82342,11
6/6/13,M13,16.55,-0.029325513,120138,12
6/5/13,M13,17.05,0.059006211,96898,13
6/4/13,M13,16.1,0.00625,63326,14
6/3/13,M13,16,-0.003115265,105076,15
5/31/13,M13,16.05,0.042207792,85337,18
5/30/13,M13,15.4,0,68668,19
5/29/13,M13,15.4,0.013157895,86120,20
5/28/13,M13,15.2,-0.019354839,65523,21
5/24/13,M13,15.5,0,54122,25
5/23/13,M13,15.5,0.013071895,92727,26
5/22/13,M13,15.3,-0.006493506,88028,27
5/21/13,K13,13.55,0.018796992,61835,0
5/20/13,K13,13.3,0.007575758,61412,1
5/17/13,K13,13.2,-0.053763441,62297,4
5/16/13,K13,13.95,0.018248175,48550,5
5/15/13,K13,13.7,0.011070111,54354,6
5/14/13,K13,13.55,-0.007326007,48748,7
5/13/13,K13,13.65,-0.014440433,40189,8
5/10/13,K13,13.85,-0.024647887,54046,11
5/9/13,K13,14.2,0.014285714,65023,12
5/8/13,K13,14,0.010830325,42515,13
5/7/13,K13,13.85,-0.003597122,42645,14
5/6/13,K13,13.9,-0.024561404,34357,15
5/3/13,K13,14.25,-0.020618557,50587,18
5/2/13,K13,14.55,-0.03960396,56119,19
5/1/13,K13,15.15,0.048442907,68336,20
4/30/13,K13,14.45,-0.020338983,51476,21
4/29/13,K13,14.75,-0.003378378,47010,22
4/26/13,K13,14.8,0,46070,25
4/25/13,K13,14.8,0.010238908,41983,26
4/24/13,K13,14.65,0.006872852,52754,27
4/23/13,K13,14.55,-0.049019608,92849,28
4/22/13,K13,15.3,-0.040752351,79838,29
4/19/13,K13,15.95,-0.072674419,98691,32
4/18/13,K13,17.2,0.045592705,129844,33
4/17/13,K13,16.45,0.115254237,188154,34
4/16/13,J13,13.95,-0.164670659,75687,0
4/15/13,J13,16.7,0.309803922,134716,1
4/12/13,J13,12.75,-0.030418251,52379,4
4/11/13,J13,13.15,0.003816794,51030,5
4/10/13,J13,13.1,-0.036764706,59622,6
4/9/13,J13,13.6,-0.003663004,62559,7
4/8/13,J13,13.65,-0.048780488,58504,8
4/5/13,J13,14.35,0.007017544,85158,11
4/4/13,J13,14.25,-0.027303754,70456,12
4/3/13,J13,14.65,0.061594203,82740,13
4/2/13,J13,13.8,-0.041666667,59962,14
4/1/13,J13,14.4,0.014084507,50763,15
3/28/13,J13,14.2,-0.013888889,43075,19
3/27/13,J13,14.4,0.014084507,54589,20
3/26/13,J13,14.2,-0.024054983,56725,21
3/25/13,J13,14.55,-0.016891892,93067,22
3/22/13,J13,14.8,-0.010033445,59545,25
3/21/13,J13,14.95,0.031034483,96026,26
3/20/13,J13,14.5,-0.058441558,113471,27
3/19/13,H13,14.8,0.080291971,88817,0
3/18/13,H13,13.7,0.091633466,85693,1
3/15/13,H13,12.55,0,57151,4
3/14/13,H13,12.55,-0.030888031,38639,5
3/13/13,H13,12.95,-0.022641509,41310,6
3/12/13,H13,13.25,0.019230769,54471,7
3/11/13,H13,13,-0.057971014,59921,8
3/8/13,H13,13.8,-0.028169014,67695,11
3/7/13,H13,14.2,-0.034013605,46990,12
3/6/13,H13,14.7,0.010309278,48002,13
3/5/13,H13,14.55,-0.03,60395,14
3/4/13,H13,15,-0.085365854,69838,15
3/1/13,H13,16.4,0.015479876,80477,18
2/28/13,H13,16.15,0.048701299,66885,19
2/27/13,H13,15.4,-0.096774194,94965,20
2/26/13,H13,17.05,-0.033994334,135683,21
2/25/13,H13,17.65,0.188552189,145449,22
2/22/13,H13,14.85,-0.041935484,51095,25
2/21/13,H13,15.5,0.006493506,94946,26
2/20/13,H13,15.4,0.107913669,86073,27
2/19/13,H13,13.9,-0.04137931,73118,28
2/15/13,H13,14.5,-0.003436426,53303,32
2/14/13,H13,14.55,-0.013559322,46644,33
2/13/13,H13,14.75,-0.003378378,56061,34
2/12/13,G13,13,-0.037037037,49935,0
2/11/13,G13,13.5,-0.02173913,38664,1
2/8/13,G13,13.8,-0.021276596,49431,4
2/7/13,G13,14.1,-0.003533569,59610,5
2/6/13,G13,14.15,-0.017361111,45643,6
2/5/13,G13,14.4,-0.058823529,47098,7
2/4/13,G13,15.3,0.06993007,57247,8
2/1/13,G13,14.3,-0.040268456,66471,11
1/31/13,G13,14.9,-0.01650165,47066,12
1/30/13,G13,15.15,0.078291815,70282,13
1/29/13,G13,14.05,-0.037671233,47643,14
1/28/13,G13,14.6,0.035460993,41349,15
1/25/13,G13,14.1,0.010752688,45887,18
1/24/13,G13,13.95,0.018248175,81673,19
1/23/13,G13,13.7,-0.024911032,56134,20
1/22/13,G13,14.05,-0.040955631,55714,21
1/18/13,G13,14.65,-0.066878981,68732,25
1/17/13,G13,15.7,0.012903226,42375,26
1/16/13,G13,15.5,-0.018987342,56606,27
1/15/13,F13,14.2,0.007092199,43022,0
1/14/13,F13,14.1,-0.003533569,40234,1
1/11/13,F13,14.15,-0.003521127,38360,4
1/10/13,F13,14.2,-0.034013605,35863,5
1/9/13,F13,14.7,0.003412969,38019,6
1/8/13,F13,14.65,-0.006779661,43700,7
1/7/13,F13,14.75,-0.035947712,38978,8
1/4/13,F13,15.3,-0.037735849,52977,11
1/3/13,F13,15.9,0.019230769,59683,12
1/2/13,F13,15.6,-0.118644068,97535,13
12/31/12,F13,17.7,-0.208053691,92976,15
12/28/12,F13,22.35,0.170157068,60205,18
12/27/12,F13,19.1,-0.020512821,64945,19
12/26/12,F13,19.5,0.045576408,38718,20
12/24/12,F13,18.65,0.021917808,22574,22
12/21/12,F13,18.25,0.042857143,73436,25
12/20/12,F13,17.5,0.023391813,54710,26
12/19/12,F13,17.1,0.058823529,59014,27
12/18/12,Z12,15.55,-0.040123457,51722,0
12/17/12,Z12,16.2,-0.038575668,48337,1
12/14/12,Z12,16.85,0.015060241,47854,4
12/13/12,Z12,16.6,0.031055901,42688,5
12/12/12,Z12,16.1,0.035369775,40416,6
12/11/12,Z12,15.55,-0.028125,40416,7
12/10/12,Z12,16,0,29490,8
12/7/12,Z12,16,-0.024390244,42969,11
12/6/12,Z12,16.4,0.01863354,31793,12
12/5/12,Z12,16.1,-0.024242424,40337,13
12/4/12,Z12,16.5,0.006097561,45012,14
12/3/12,Z12,16.4,0.054662379,41115,15
11/30/12,Z12,15.55,0.019672131,45675,18
11/29/12,Z12,15.25,-0.016129032,41116,19
11/28/12,Z12,15.5,-0.040247678,54776,20
11/27/12,Z12,16.15,0.03525641,46783,21
11/26/12,Z12,15.6,-0.031055901,43350,22
11/23/12,Z12,16.1,-0.021276596,31714,25
11/21/12,Z12,16.45,0.00304878,40365,27
11/20/12,X12,15.15,-0.006557377,38384,0
11/19/12,X12,15.25,-0.089552239,47467,1
11/16/12,X12,16.75,-0.072022161,57455,4
11/15/12,X12,18.05,0.011204482,59416,5
11/14/12,X12,17.85,0.053097345,55010,6
11/13/12,X12,16.95,-0.00877193,55585,7
11/12/12,X12,17.1,-0.080645161,39934,8
11/9/12,X12,18.6,0.005405405,54009,11
11/8/12,X12,18.5,-0.018567639,51854,12
11/7/12,X12,18.85,0.105571848,71794,13
11/6/12,X12,17.05,-0.05801105,41466,14
11/5/12,X12,18.1,0.016853933,45229,15
11/2/12,X12,17.8,0.053254438,58195,18
11/1/12,X12,16.9,-0.10817942,59958,19
10/31/12,X12,18.95,0.038356164,59672,20
10/30/12,X12,18.25,0,100,21
10/29/12,X12,18.25,0,100,22
10/26/12,X12,18.25,-0.00273224,51093,25
10/25/12,X12,18.3,-0.024,40944,26
10/24/12,X12,18.75,-0.0234375,59030,27
10/23/12,X12,19.2,0.106628242,92195,28
10/22/12,X12,17.35,-0.014204545,51133,29
10/19/12,X12,17.6,0.053892216,67435,32
10/18/12,X12,16.7,0.015197568,45999,33
10/17/12,X12,16.45,-0.017910448,49152,34
10/16/12,V12,15.5,-0.012738854,35895,0
10/15/12,V12,15.7,-0.057057057,35593,1
10/12/12,V12,16.65,0.027777778,44124,4
10/11/12,V12,16.2,-0.032835821,38666,5
10/10/12,V12,16.75,0.002994012,38616,6
10/9/12,V12,16.7,0.050314465,40406,7
10/8/12,V12,15.9,0.00952381,24729,8
10/5/12,V12,15.75,-0.003164557,43869,11
10/4/12,V12,15.8,-0.042424242,30279,12
10/3/12,V12,16.5,-0.006024096,39731,13
10/2/12,V12,16.6,-0.020648968,36404,14
10/1/12,V12,16.95,0.033536585,48678,15
9/28/12,V12,16.4,0.01863354,41138,18
9/27/12,V12,16.1,-0.092957746,57343,19
9/26/12,V12,17.75,0.034985423,60358,20
9/25/12,V12,17.15,0.078616352,58899,21
9/24/12,V12,15.9,-0.009345794,37187,22
9/21/12,V12,16.05,-0.021341463,42002,25
9/20/12,V12,16.4,0.021806854,45987,26
9/19/12,V12,16.05,-0.012307692,58493,27
9/18/12,U12,14.3,-0.046666667,36887,0
9/17/12,U12,15,-0.047619048,34553,1
9/14/12,U12,15.75,0.05704698,42279,4
9/13/12,U12,14.9,-0.056962025,63251,5
9/12/12,U12,15.8,-0.048192771,40723,6
9/11/12,U12,16.6,0.006060606,51512,7
9/10/12,U12,16.5,0.092715232,45471,8
9/7/12,U12,15.1,-0.062111801,44026,11
9/6/12,U12,16.1,-0.112947658,51533,12
9/5/12,U12,18.15,-0.026809651,33550,13
9/4/12,U12,18.65,-0.015831135,37162,14
8/31/12,U12,18.95,-0.038071066,38773,18
8/30/12,U12,19.7,0.023376623,31436,19
8/29/12,U12,19.25,0.013157895,30872,20
8/28/12,U12,19,0.010638298,28512,21
8/27/12,U12,18.8,0.013477089,28895,22
8/24/12,U12,18.55,-0.038860104,39120,25
8/23/12,U12,19.3,0.015789474,39307,26
8/22/12,U12,19,0.013333333,42837,27
8/21/12,Q12,14.9,0.017064846,33878,0
8/20/12,Q12,14.65,-0.029801325,27490,1
8/17/12,Q12,15.1,-0.050314465,30532,4
8/16/12,Q12,15.9,-0.018518519,27756,5
8/15/12,Q12,16.2,-0.012195122,18642,6
8/14/12,Q12,16.4,0.037974684,28916,7
8/13/12,Q12,15.8,-0.033639144,27381,8
8/10/12,Q12,16.35,-0.012084592,22704,11
8/9/12,Q12,16.55,-0.014880952,25039,12
8/8/12,Q12,16.8,-0.04815864,28976,13
8/7/12,Q12,17.65,0.047477745,26898,14
8/6/12,Q12,16.85,-0.020348837,28804,15
8/3/12,Q12,17.2,-0.080213904,41449,18
8/2/12,Q12,18.7,-0.050761421,49426,19
8/1/12,Q12,19.7,-0.010050251,34347,20
7/31/12,Q12,19.9,0.020512821,27098,21
7/30/12,Q12,19.5,0.048387097,29915,22
7/27/12,Q12,18.6,-0.028720627,38512,25
7/26/12,Q12,19.15,-0.092417062,42559,26
7/25/12,Q12,21.1,-0.034324943,38393,27
7/24/12,Q12,21.85,0.050480769,45328,28
7/23/12,Q12,20.8,0.08616188,51541,29
7/20/12,Q12,19.15,0.052197802,36812,32
7/19/12,Q12,18.2,-0.024128686,37748,33
7/18/12,Q12,18.65,0.005390836,36877,34
7/17/12,N12,16.65,-0.037572254,39240,0
7/16/12,N12,17.3,-0.008595989,28368,1
7/13/12,N12,17.45,-0.056756757,43276,4
7/12/12,N12,18.5,0.010928962,39737,5
7/11/12,N12,18.3,-0.049350649,36737,6
7/10/12,N12,19.25,0.046195652,34851,7
7/9/12,N12,18.4,0.008219178,29274,8
7/6/12,N12,18.25,-0.029255319,33325,11
7/5/12,N12,18.8,0.062146893,32004,12
7/3/12,N12,17.7,-0.024793388,25529,14
7/2/12,N12,18.15,-0.071611253,47691,15
6/29/12,N12,19.55,-0.084309133,49369,18
6/28/12,N12,21.35,-0.016129032,40010,19
6/27/12,N12,21.7,-0.002298851,32832,20
6/26/12,N12,21.75,-0.031180401,47383,21
6/25/12,N12,22.45,0.027459954,49436,22
6/22/12,N12,21.85,-0.064239829,68977,25
6/21/12,N12,23.35,0.141809291,72568,26
6/20/12,N12,20.45,-0.066210046,68510,27
6/19/12,M12,18.45,-0.028947368,32914,0
6/18/12,M12,19,-0.11627907,45534,1
6/15/12,M12,21.5,-0.063180828,29941,4
6/14/12,M12,22.95,-0.080160321,33950,5
6/13/12,M12,24.95,0.063965885,36557,6
6/12/12,M12,23.45,-0.044806517,33200,7
6/11/12,M12,24.55,0.131336406,35005,8
6/8/12,M12,21.7,-0.05856833,27738,11
6/7/12,M12,23.05,-0.014957265,33038,12
6/6/12,M12,23.4,-0.0859375,34576,13
6/5/12,M12,25.6,-0.050092764,28328,14
6/4/12,M12,26.95,-0.028828829,35695,15
6/1/12,M12,27.75,0.067307692,43358,18
5/31/12,M12,26,0.011673152,42124,19
5/30/12,M12,25.7,0.117391304,33524,20
5/29/12,M12,23,-0.063136456,32181,21
5/25/12,M12,24.55,0.012371134,22464,25
5/24/12,M12,24.25,-0.022177419,36892,26
5/23/12,M12,24.8,-0.006012024,46471,27
5/22/12,M12,24.95,0.028865979,49895,28
5/21/12,M12,24.25,-0.140070922,81726,29
5/18/12,M12,28.2,0.076335878,63568,32
5/17/12,M12,26.2,0.073770492,50529,33
5/16/12,M12,24.4,0.020920502,47437,34
5/15/12,K12,21.85,-0.004555809,37115,0
5/14/12,K12,21.95,0.092039801,37455,1
5/11/12,K12,20.1,0.03875969,30319,4
5/10/12,K12,19.35,-0.056097561,27985,5
5/9/12,K12,20.5,0.04859335,42172,6
5/8/12,K12,19.55,0.010335917,38367,7
5/7/12,K12,19.35,-0.0325,28271,8
5/4/12,K12,20,0.063829787,32472,11
5/3/12,K12,18.8,0.041551247,29091,12
5/2/12,K12,18.05,0.002777778,25446,13
5/1/12,K12,18,-0.024390244,24841,14
4/30/12,K12,18.45,0.022160665,26111,15
4/27/12,K12,18.05,0.002777778,26356,18
4/26/12,K12,18,-0.029649596,33602,19
4/25/12,K12,18.55,-0.060759494,37958,20
4/24/12,K12,19.75,-0.041262136,24603,21
4/23/12,K12,20.6,0.045685279,37079,22
4/20/12,K12,19.7,-0.034313725,30803,25
4/19/12,K12,20.4,-0.00729927,38543,26
4/18/12,K12,20.55,0.030075188,37023,27
4/17/12,J12,18.2,-0.083123426,29999,0
4/16/12,J12,19.85,-0.005012531,40465,1
4/13/12,J12,19.95,0.096153846,33122,4
4/12/12,J12,18.2,-0.120772947,32725,5
4/11/12,J12,20.7,-0.021276596,26014,6
4/10/12,J12,21.15,0.079081633,41652,7
4/9/12,J12,19.6,0.062330623,24947,8
4/6/12,J12,18.45,0,100,11
4/5/12,J12,18.45,0.027855153,26169,12
4/4/12,J12,17.95,0.04057971,37346,13
4/3/12,J12,17.25,0.014705882,29177,14
4/2/12,J12,17,0.011904762,26201,15
3/30/12,J12,16.8,-0.01754386,31597,18
3/29/12,J12,17.1,-0.031161473,39455,19
3/28/12,J12,17.65,0.002840909,51076,20
3/27/12,J12,17.6,0.128205128,51948,21
3/26/12,J12,15.6,-0.082352941,56697,22
3/23/12,J12,17,-0.073569482,63413,25
3/22/12,J12,18.35,0.013812155,49337,26
3/21/12,J12,18.1,-0.052356021,59940,27
3/20/12,H12,15.65,0.006430868,32288,0
3/19/12,H12,15.55,-0.037151703,32761,1
3/16/12,H12,16.15,-0.052785924,23617,4
3/15/12,H12,17.05,-0.042134831,27630,5
3/14/12,H12,17.8,0.047058824,33478,6
3/13/12,H12,17,-0.042253521,32191,7
3/12/12,H12,17.75,-0.06824147,32457,8
3/9/12,H12,19.05,-0.032994924,32197,11
3/8/12,H12,19.7,-0.046004843,24354,12
3/7/12,H12,20.65,-0.082222222,23862,13
3/6/12,H12,22.5,0.11662531,37005,14
3/5/12,H12,20.15,-0.012254902,20377,15
3/2/12,H12,20.4,0.017456359,20586,18
3/1/12,H12,20.05,-0.045238095,22935,19
2/29/12,H12,21,0.007194245,30020,20
2/28/12,H12,20.85,-0.032482599,19301,21
2/27/12,H12,21.55,0.016509434,26430,22
2/24/12,H12,21.2,0.04691358,31190,25
2/23/12,H12,20.25,-0.071100917,37650,26
2/22/12,H12,21.8,-0.033259424,33602,27
2/21/12,H12,22.55,-0.002212389,35834,28
2/17/12,H12,22.6,-0.00877193,35621,32
2/16/12,H12,22.8,-0.059793814,40581,33
2/15/12,H12,24.25,0.080178174,51838,34
2/14/12,G12,19.8,0.028571429,31597,0
2/13/12,G12,19.25,-0.114942529,33179,1
2/10/12,G12,21.75,0.0875,33196,4
2/9/12,G12,20,0.041666667,23886,5
2/8/12,G12,19.2,0.043478261,19481,6
2/7/12,G12,18.4,0.016574586,19726,7
2/6/12,G12,18.1,0.008356546,15868,8
2/3/12,G12,17.95,-0.062663185,27983,11
2/2/12,G12,19.15,-0.035264484,18617,12
2/1/12,G12,19.85,-0.050239234,18328,13
1/31/12,G12,20.9,0.009661836,14966,14
1/30/12,G12,20.7,0.027295285,20149,15
1/27/12,G12,20.15,-0.01946472,18614,18
1/26/12,G12,20.55,-0.002427184,23083,19
1/25/12,G12,20.6,-0.028301887,34233,20
1/24/12,G12,21.2,-0.004694836,18079,21
1/23/12,G12,21.3,-0.025171625,20939,22
1/20/12,G12,21.85,-0.031042129,17657,25
1/19/12,G12,22.55,-0.028017241,17653,26
1/18/12,G12,23.2,-0.03131524,19374,27
1/17/12,F12,22.45,-0.00443459,30015,0
1/13/12,F12,22.55,0.015765766,24070,4
1/12/12,F12,22.2,-0.032679739,13442,5
1/11/12,F12,22.95,0.026845638,10652,6
1/10/12,F12,22.35,-0.021881838,18046,7
1/9/12,F12,22.85,-0.00867679,9063,8
1/6/12,F12,23.05,-0.029473684,12760,11
1/5/12,F12,23.75,-0.018595041,12381,12
1/4/12,F12,24.2,-0.024193548,12193,13
1/3/12,F12,24.8,-0.071161049,13106,14
12/30/11,F12,26.7,0.028901734,4964,18
12/29/11,F12,25.95,-0.028089888,5891,19
12/28/11,F12,26.7,0.049115914,11358,20
12/27/11,F12,25.45,-0.009727626,6760,21
12/23/11,F12,25.7,0.023904382,8945,25
12/22/11,F12,25.1,0.024489796,14868,26
12/21/11,F12,24.5,-0.077212806,19435,27
12/20/11,Z11,23.85,-0.068359375,19735,0
12/19/11,Z11,25.6,-0.019157088,17460,1
12/16/11,Z11,26.1,-0.009487666,13971,4
12/15/11,Z11,26.35,-0.027675277,8011,5
12/14/11,Z11,27.1,0,15181,6
12/13/11,Z11,27.1,-0.018115942,27124,7
12/12/11,Z11,27.6,0.014705882,11624,8
12/9/11,Z11,27.2,-0.097844113,10424,11
12/8/11,Z11,30.15,0.054195804,12493,12
12/7/11,Z11,28.6,0.017793594,15581,13
12/6/11,Z11,28.1,0.010791367,9514,14
12/5/11,Z11,27.8,0,10995,15
12/2/11,Z11,27.8,-0.003584229,14752,18
12/1/11,Z11,27.9,-0.015873016,11926,19
11/30/11,Z11,28.35,-0.09569378,18918,20
11/29/11,Z11,31.35,-0.0203125,11103,21
11/28/11,Z11,32,-0.072463768,13490,22
11/25/11,Z11,34.5,0.026785714,7926,25
11/23/11,Z11,33.6,0.040247678,15979,27
11/22/11,Z11,32.3,-0.019726859,17773,28
11/21/11,Z11,32.95,0.018547141,20590,29
11/18/11,Z11,32.35,-0.041481481,21507,32
11/17/11,Z11,33.75,0.033690658,26356,33
11/16/11,Z11,32.65,0.063517915,20904,34
11/15/11,X11,32.05,-0.001557632,32350,0
11/14/11,X11,32.1,0.022292994,18312,1
11/11/11,X11,31.4,-0.061285501,11123,4
11/10/11,X11,33.45,-0.082304527,19168,5
11/9/11,X11,36.45,0.261245675,23523,6
11/8/11,X11,28.9,-0.07073955,16090,7
11/7/11,X11,31.1,-0.00955414,10216,8
11/4/11,X11,31.4,0.01453958,10141,11
11/3/11,X11,30.95,-0.05351682,14403,12
11/2/11,X11,32.7,-0.036818851,12924,13
11/1/11,X11,33.95,0.133555927,36802,14
10/31/11,X11,29.95,0.140952381,16141,15
10/28/11,X11,26.25,0.001908397,12526,18
10/27/11,X11,26.2,-0.140983607,27459,19
10/26/11,X11,30.5,-0.058641975,14913,20
10/25/11,X11,32.4,0.08907563,17467,21
10/24/11,X11,29.75,-0.058544304,14224,22
10/21/11,X11,31.6,-0.073313783,13036,25
10/20/11,X11,34.1,0.007385524,16647,26
10/19/11,X11,33.85,0.091935484,32402,27
10/18/11,V11,32.15,-0.05994152,23266,0
10/17/11,V11,34.2,0.149579832,23536,1
10/14/11,V11,29.75,-0.073208723,13455,4
10/13/11,V11,32.1,-0.004651163,14229,5
10/12/11,V11,32.25,-0.065217391,24127,6
10/11/11,V11,34.5,-0.005763689,13862,7
10/10/11,V11,34.7,-0.085638999,12310,8
10/7/11,V11,37.95,0.002642008,18221,11
10/6/11,V11,37.85,-0.015604681,13208,12
10/5/11,V11,38.45,-0.057598039,21206,13
10/4/11,V11,40.8,-0.094339623,29810,14
10/3/11,V11,45.05,0.068801898,24292,15
9/30/11,V11,42.15,0.091968912,23070,18
9/29/11,V11,38.6,-0.021546261,20770,19
9/28/11,V11,39.45,0.073469388,17495,20
9/27/11,V11,36.75,-0.02,17811,21
9/26/11,V11,37.5,-0.040920716,17352,22
9/23/11,V11,39.1,0.014267185,24862,25
9/22/11,V11,38.55,0.078321678,39286,26
9/21/11,V11,35.75,0.084977238,22880,27
9/20/11,U11,33.5,-0.005934718,16652,0
9/19/11,U11,33.7,0.051482059,17113,1
9/16/11,U11,32.05,-0.034638554,21265,4
9/15/11,U11,33.2,-0.071328671,12589,5
9/14/11,U11,35.75,-0.055482166,15603,6
9/13/11,U11,37.85,-0.011749347,18235,7
9/12/11,U11,38.3,-0.006485084,26043,8
9/9/11,U11,38.55,0.11416185,23675,11
9/8/11,U11,34.6,0.031296572,15411,12
9/7/11,U11,33.55,-0.061538462,17441,13
9/6/11,U11,35.75,0.036231884,21825,14
9/2/11,U11,34.5,0.073094868,18860,18
9/1/11,U11,32.15,0.015797788,25702,19
8/31/11,U11,31.65,-0.026153846,19567,20
8/30/11,U11,32.5,0.02685624,15260,21
8/29/11,U11,31.65,-0.069117647,14330,22
8/26/11,U11,34,-0.021582734,29612,25
8/25/11,U11,34.75,0.035767511,26998,26
8/24/11,U11,33.55,-0.021865889,29240,27
8/23/11,U11,34.3,-0.058984911,36845,28
8/22/11,U11,36.45,0.031117397,27574,29
8/19/11,U11,35.35,0.058383234,38327,32
8/18/11,U11,33.4,0.194991055,58272,33
8/17/11,U11,27.95,0.039033457,31444,34
8/16/11,Q11,33.65,0.048286604,21010,0
8/15/11,Q11,32.1,-0.082857143,28969,1
8/12/11,Q11,35,-0.004267425,24668,4
8/11/11,Q11,35.15,-0.023611111,31455,5
8/10/11,Q11,36,0.180327869,39759,6
8/9/11,Q11,30.5,-0.165526676,44403,7
8/8/11,Q11,36.55,0.253859348,52745,8
8/5/11,Q11,29.15,0.061930783,68262,11
8/4/11,Q11,27.45,0.247727273,54312,12
8/3/11,Q11,22,-0.013452915,37503,13
8/2/11,Q11,22.3,0.077294686,27921,14
8/1/11,Q11,20.7,-0.018957346,35564,15
7/29/11,Q11,21.1,-0.011709602,35421,18
7/28/11,Q11,21.35,0.002347418,25554,19
7/27/11,Q11,21.3,0.083969466,33350,20
7/26/11,Q11,19.65,0.015503876,19362,21
7/25/11,Q11,19.35,0.060273973,18769,22
7/22/11,Q11,18.25,-0.005449591,16437,25
7/21/11,Q11,18.35,-0.051679587,25303,26
7/20/11,Q11,19.35,-0.020253165,26145,27
7/19/11,N11,19.25,-0.089834515,23488,0
7/18/11,N11,21.15,0.049627792,24380,1
7/15/11,N11,20.15,-0.024213075,27598,4
7/14/11,N11,20.65,0.037688442,34219,5
7/13/11,N11,19.9,0.015306122,23032,6
7/12/11,N11,19.6,0.039787798,26622,7
7/11/11,N11,18.85,0.102339181,31128,8
7/8/11,N11,17.1,0.020895522,17677,11
7/7/11,N11,16.75,-0.028985507,13974,12
7/6/11,N11,17.25,0.017699115,14413,13
7/5/11,N11,16.95,0,15049,14
7/1/11,N11,16.95,-0.042372881,18925,18
6/30/11,N11,17.7,-0.043243243,18586,19
6/29/11,N11,18.5,-0.051282051,23878,20
6/28/11,N11,19.5,-0.053398058,13580,21
6/27/11,N11,20.6,-0.021377672,12276,22
6/24/11,N11,21.05,0.060453401,18167,25
6/23/11,N11,19.85,-0.022167488,28904,26
6/22/11,N11,20.3,0.01754386,20105,27
6/21/11,N11,19.95,-0.024449878,18434,28
6/20/11,N11,20.45,-0.046620047,28256,29
6/17/11,N11,21.45,-0.022779043,28751,32
6/16/11,N11,21.95,0.047732697,44930,33
6/15/11,N11,20.95,0.091145833,36243,34
6/14/11,M11,18.2,-0.069053708,25814,0
6/13/11,M11,19.55,0.034391534,31828,1
6/10/11,M11,18.9,0.064788732,29745,4
6/9/11,M11,17.75,-0.040540541,14586,5
6/8/11,M11,18.5,0.022099448,21622,6
6/7/11,M11,18.1,-0.005494505,14380,7
6/6/11,M11,18.2,0.013927577,14900,8
6/3/11,M11,17.95,0.008426966,17968,11
6/2/11,M11,17.8,-0.008356546,15846,12
6/1/11,M11,17.95,0.084592145,24938,13
5/31/11,M11,16.55,-0.032163743,17321,14
5/27/11,M11,17.1,-0.020057307,16713,18
5/26/11,M11,17.45,-0.027855153,11687,19
5/25/11,M11,17.95,-0.019125683,12929,20
5/24/11,M11,18.3,-0.013477089,12873,21
5/23/11,M11,18.55,0.027700831,24065,22
5/20/11,M11,18.05,0.02266289,19284,25
5/19/11,M11,17.65,-0.022160665,16048,26
5/18/11,M11,18.05,-0.034759358,21082,27
5/17/11,K11,17.75,-0.013888889,32292,0
5/16/11,K11,18,0.037463977,23864,1
5/13/11,K11,17.35,0.042042042,17812,4
5/12/11,K11,16.65,-0.031976744,19606,5
5/11/11,K11,17.2,0.033033033,18986,6
5/10/11,K11,16.65,-0.045845272,23866,7
5/9/11,K11,17.45,-0.038567493,14697,8
5/6/11,K11,18.15,-0.008196721,23499,11
5/5/11,K11,18.3,0.019498607,25273,12
5/4/11,K11,17.95,0.014124294,16686,13
5/3/11,K11,17.7,0.026086957,14379,14
5/2/11,K11,17.25,0.032934132,13177,15
4/29/11,K11,16.7,-0.002985075,8955,18
4/28/11,K11,16.75,-0.014705882,13757,19
4/27/11,K11,17,-0.01734104,21214,20
4/26/11,K11,17.3,-0.008595989,13544,21
4/25/11,K11,17.45,-0.025139665,11278,22
4/21/11,K11,17.9,-0.013774105,14100,26
4/20/11,K11,18.15,-0.04973822,20553,27
4/19/11,J11,16,-0.075144509,15836,0
4/18/11,J11,17.3,0.032835821,23547,1
4/15/11,J11,16.75,-0.06424581,25330,4
4/14/11,J11,17.9,-0.021857923,12519,5
4/13/11,J11,18.3,-0.021390374,13219,6
4/12/11,J11,18.7,0.016304348,18106,7
4/11/11,J11,18.4,-0.013404826,9863,8
4/8/11,J11,18.65,0.013586957,18595,11
4/7/11,J11,18.4,0.002724796,12389,12
4/6/11,J11,18.35,-0.010781671,8356,13
4/5/11,J11,18.55,-0.00802139,19110,14
