Date,ES1 Index (1.) 6M 100% Imp Vol,ES1 Index (2.) Hist Vol (180)
10/10/14,17.6181,11.47405907
10/09/14,16.3954,11.30933601
10/08/14,14.9857,11.43472884
10/07/14,16.043,11.29092901
10/06/14,15.1324,11.14987354
10/03/14,14.8922,11.1481895
10/02/14,15.7069,11.07256128
10/01/14,15.8281,11.07771524
09/30/14,15.1577,10.9777137
09/29/14,14.9061,11.03291489
09/26/14,14.3289,11.13321153
09/25/14,14.7397,11.10444009
09/24/14,13.7633,10.94841923
09/23/14,14.2986,10.89416032
09/22/14,13.7976,10.87312144
09/19/14,13.1108,10.64506801
09/18/14,13.0949,10.63197647
09/17/14,13.3188,10.66435228
09/16/14,13.5052,10.67002856
09/15/14,14.0139,10.63585278
09/12/14,13.8938,10.63565969
09/11/14,13.5086,10.61463401
09/10/14,13.5586,10.62034563
09/09/14,13.6637,10.63382941
09/08/14,13.3995,10.61209014
09/05/14,13.1331,10.60679071
09/04/14,13.5959,10.79422571
09/03/14,13.6294,10.80830988
09/02/14,13.5937,10.83133295
08/29/14,13.4199,10.83016909
08/28/14,13.3941,10.83837018
08/27/14,13.1864,10.9516933
08/26/14,13.1079,10.96060688
08/25/14,13.0182,10.96148161
08/22/14,13.0177,11.03738577
08/21/14,13.0167,11.05201539
08/20/14,13.0616,11.0477772
08/19/14,13.1058,11.06116597
08/18/14,13.2261,11.05357212
08/15/14,13.7614,11.01960082
08/14/14,13.7283,11.01941869
08/13/14,14.1773,11.00887317
08/12/14,14.8916,10.97685045
08/11/14,14.9095,10.9849327
08/08/14,15.4424,11.01016447
08/07/14,15.9866,10.96118041
08/06/14,15.6785,10.9457483
08/05/14,15.6447,10.9516444
08/04/14,14.7362,10.88625706
08/01/14,15.3158,10.87147719
07/31/14,15.1073,10.89808694
07/30/14,13.5456,10.5942457
07/29/14,13.6044,10.59416571
07/28/14,13.3297,10.65761217
07/25/14,13.3817,10.75890194
07/24/14,13.1138,10.75319766
07/23/14,12.9566,10.76577328
07/22/14,12.8483,10.77337549
07/21/14,12.9694,10.76514998
07/18/14,12.7191,10.7825574
07/17/14,13.5287,10.74678626
07/16/14,12.456,10.66994477
07/15/14,12.7189,10.66797588
07/14/14,12.5644,10.66895011
07/11/14,12.7965,10.66682039
07/10/14,13.0808,10.68236905
07/09/14,12.6467,10.68461422
07/08/14,12.8458,10.67950514
07/07/14,12.5779,10.66739008
07/04/14,12.0391,
07/03/14,12.108,10.6962235
07/02/14,12.2819,10.77713224
07/01/14,12.4291,10.82076206
06/30/14,12.6622,10.80020237
06/27/14,12.5717,10.83772183
06/26/14,12.6827,11.12696678
06/25/14,12.6881,11.12843478
06/24/14,12.9626,11.2082606
06/23/14,12.5591,11.26444074
06/20/14,12.4719,11.27720149
06/19/14,12.4354,11.32393628
06/18/14,12.6036,11.33810294
06/17/14,13.141,11.34914224
06/16/14,13.3443,11.38915116
06/13/14,13.2398,11.40098163
06/12/14,13.3462,11.40524943
06/11/14,12.9619,11.38143901
06/10/14,12.7612,11.37109163
06/09/14,12.8395,11.59967123
06/06/14,12.6525,11.60015737
06/05/14,13.1814,11.58569056
06/04/14,13.4228,11.6356418
06/03/14,13.5786,11.64201328
06/02/14,13.6045,11.65687558
05/30/14,13.4657,11.65778754
05/29/14,13.3836,11.66246248
05/28/14,13.3466,11.6581007
05/27/14,13.2753,11.69122842
05/23/14,13.2517,11.71695656
05/22/14,13.3131,11.71217615
05/21/14,13.2516,11.71025803
05/20/14,13.6822,11.70768414
05/19/14,13.4838,11.67384365
05/16/14,13.6606,11.67813056
05/15/14,14.0507,11.6740068
05/14/14,13.6286,11.6081735
05/13/14,13.485,11.7617664
05/12/14,13.353,11.77800219
05/09/14,13.6808,11.7288006
05/08/14,13.8953,11.79553664
05/07/14,13.9096,11.84639514
05/06/14,14.2104,11.83736416
05/05/14,13.994,11.82001035
05/02/14,13.9374,11.82790819
05/01/14,13.8022,11.98903749
04/30/14,13.7884,12.00911137
04/29/14,13.9014,12.00614156
04/28/14,14.044,12.00233806
04/25/14,14.325,12.01308018
04/24/14,14.0276,11.98312955
04/23/14,13.9776,11.99253691
04/22/14,13.9697,12.01059406
04/21/14,14.1384,11.99912171
04/17/14,14.2017,11.99543555
04/16/14,14.4704,12.06784742
04/15/14,14.8283,12.04659856
04/14/14,15.1196,12.01090422
04/11/14,15.4393,11.98927791
04/10/14,14.9083,11.94258738
04/09/14,13.9609,11.67079531
04/08/14,14.4857,11.61304925
04/07/14,14.7769,11.60786501
04/04/14,14.1306,11.51070214
04/03/14,13.7901,11.4194926
04/02/14,13.6929,11.42271726
04/01/14,13.672,11.42206743
03/31/14,14.0249,11.40748662
03/28/14,14.3624,11.3854937
03/27/14,14.6579,11.37043476
03/26/14,14.7464,11.46661196
03/25/14,14.2511,11.40738131
03/24/14,14.5904,11.41273577
03/21/14,14.4451,11.04466358
03/20/14,14.1997,11.05652319
03/19/14,14.5441,11.02717035
03/18/14,14.4954,10.99731362
03/17/14,14.7995,10.98211674
03/14/14,15.5777,10.94936085
03/13/14,15.1542,10.96083374
03/12/14,14.4235,10.9038397
03/11/14,14.6009,10.95474791
03/10/14,14.2999,11.24381516
03/07/14,14.2745,11.25893385
03/06/14,14.2466,11.6599012
03/05/14,14.09,11.77852169
03/04/14,14.0777,11.80167462
03/03/14,14.8008,11.71668909
02/28/14,14.0705,11.71489255
02/27/14,13.8872,11.86736366
02/26/14,14.1832,11.9246717
02/25/14,13.9152,11.97855372
02/24/14,13.9441,11.97971018
02/21/14,13.975,12.00899698
02/20/14,14.0799,12.05004725
02/19/14,14.4342,12.1702506
02/18/14,13.8727,12.14741301
02/14/14,13.8869,12.15572064
02/13/14,14.2091,12.28337372
02/12/14,14.2693,12.2831982
02/11/14,14.3435,12.29733747
02/10/14,14.8115,12.24118338
02/07/14,14.812,12.24116778
02/06/14,15.9076,12.11902864
02/05/14,17.0735,12.04869232
02/04/14,16.7914,12.04875454
02/03/14,17.4862,12.02656325
01/31/14,15.9833,11.68045542
01/30/14,15.382,11.68553573
01/29/14,15.5206,11.67561739
01/28/14,14.9723,11.67627704
01/27/14,15.4579,11.64972681
01/24/14,15.436,11.64378947
01/23/14,13.8985,11.28305604
01/22/14,13.6679,11.24936794
01/21/14,13.7184,11.25750025
01/17/14,13.8337,11.25952528
01/16/14,13.8984,11.31433766
01/15/14,13.678,11.3536223
01/14/14,13.7004,11.41230857
01/13/14,14.0017,11.36112832
01/10/14,13.3059,11.27603203
01/09/14,13.5202,11.28528403
01/08/14,13.5413,11.29582091
01/07/14,13.5695,11.29599446
01/06/14,13.8936,11.35097534
01/03/14,13.9736,11.35654707
01/02/14,14.0365,11.39430046
12/31/13,13.7956,11.39299792
12/30/13,13.766,11.5427623
12/27/13,13.2597,11.68780573
12/26/13,13.362,12.08802695
12/24/13,13.4098,12.0934343
12/23/13,13.6055,12.09262258
12/20/13,13.8747,12.1606717
12/19/13,14.1333,12.16094664
12/18/13,13.9961,12.19366219
12/17/13,15.0337,12.04893735
12/16/13,14.967,12.04050693
12/13/13,14.8915,12.09346241
12/12/13,14.8056,12.10650748
12/11/13,14.7279,12.11246636
12/10/13,14.0933,12.01280767
12/09/13,13.9121,12.00313106
12/06/13,13.9223,12.02213255
12/05/13,14.6719,11.95997514
12/04/13,14.6331,11.97902253
12/03/13,14.6404,12.01124656
12/02/13,14.4205,12.0008757
11/29/13,14.2936,12.00323697
11/27/13,14.0839,12.03680984
11/26/13,14.1105,12.0470141
11/25/13,14.025,12.05249974
11/22/13,13.8922,12.05372212
11/21/13,14.212,12.05256928
11/20/13,14.5422,12.0294324
11/19/13,14.8087,12.02803179
11/18/13,14.5759,12.0248831
11/15/13,14.3629,12.01755025
11/14/13,14.3394,12.03966959
11/13/13,14.3367,12.04553473
11/12/13,14.4457,12.01774051
11/11/13,14.2159,12.01842478
11/08/13,14.1537,12.14653972
11/07/13,14.6572,12.07896961
11/06/13,14.2008,12.20418554
11/05/13,14.3184,12.2325082
11/04/13,14.0169,12.23417431
11/01/13,14.2029,12.35303576
10/31/13,14.2783,12.37643532
10/30/13,14.1197,12.35547107
10/29/13,13.9943,12.34180023
10/28/13,13.9645,12.33244482
10/25/13,13.8549,12.3310605
10/24/13,13.8497,12.32800507
10/23/13,14.0294,12.33191694
10/22/13,13.8807,12.31745708
10/21/13,13.8815,12.29868773
10/18/13,13.7138,12.33214124
10/17/13,14.1378,12.37636346
10/16/13,14.7848,12.38172988
10/15/13,16.0269,12.3025389
10/14/13,15.2139,12.296134
10/11/13,15.2286,12.30547993
10/10/13,15.8075,12.27127375
10/09/13,17.0987,12.0050532
10/08/13,17.4383,12.00356362
10/07/13,16.6853,11.92974676
10/04/13,15.6607,11.88300062
10/03/13,16.0294,11.84262409
10/02/13,15.4468,11.82061507
10/01/13,15.0233,11.80754321
09/30/13,15.5678,11.76490912
09/27/13,15.0415,11.72949656
09/26/13,14.7267,11.71800134
09/25/13,14.9594,11.741228
09/24/13,15.0063,11.72822212
09/23/13,15.1675,11.73420443
09/20/13,14.8462,11.50770285
09/19/13,14.5242,11.50933024
09/18/13,14.5117,11.51570449
09/17/13,14.8079,11.83112505
09/16/13,14.762,12.19337768
09/13/13,14.8602,12.42367832
09/12/13,14.9203,12.42807078
09/11/13,14.7152,12.43911009
09/10/13,15.156,12.50081134
09/09/13,15.6774,12.51906714
09/06/13,16.0475,12.49069784
09/05/13,16.0953,12.51649885
09/04/13,16.2295,12.55724287
09/03/13,16.4955,12.59664413
08/30/13,16.8041,12.59259558
08/29/13,16.6389,12.61334219
08/28/13,16.3837,12.61903885
08/27/13,16.2804,12.64684375
08/26/13,15.2691,12.48834894
08/23/13,14.822,12.47305014
08/22/13,15.099,12.47072928
08/21/13,15.7515,12.41016142
08/20/13,15.3932,12.36038846
08/19/13,15.4957,12.37936369
08/16/13,15.2417,12.36923032
08/15/13,15.4028,12.37757605
08/14/13,14.642,12.23199238
08/13/13,14.3933,12.22464016
08/12/13,14.591,12.22739581
08/09/13,14.4891,12.30078174
08/08/13,14.2069,12.28260981
08/07/13,14.3615,12.28140528
08/06/13,14.1493,12.40971189
08/05/13,13.7029,12.40139379
08/02/13,13.8343,12.402551
08/01/13,14.131,12.52456353
07/31/13,14.4153,12.4839568
07/30/13,14.3385,12.47646232
07/29/13,14.5411,12.47678068
07/26/13,14.3732,12.54104937
07/25/13,14.5203,12.95157459
07/24/13,14.6299,12.99076917
07/23/13,14.4343,12.99051395
07/22/13,14.3265,13.09056841
07/19/13,14.5827,13.15375519
07/18/13,14.9515,13.14463688
07/17/13,14.9394,13.14295474
07/16/13,15.2791,13.14209872
07/15/13,15.0169,13.13106456
07/12/13,15.0762,13.12553408
07/11/13,14.9584,13.12745682
07/10/13,15.1076,13.21188681
07/09/13,15.299,13.21771304
07/08/13,15.682,13.41836637
07/05/13,15.9504,13.4184101
07/03/13,16.6544,13.36845143
07/02/13,16.7629,13.41177391
07/01/13,16.7795,13.45714954
06/28/13,17.0325,13.46520968
06/27/13,17.1037,13.45116669
06/26/13,17.2395,13.46004483
06/25/13,17.8071,13.47785474
06/24/13,18.3039,13.44204573
06/21/13,17.3645,13.18287883
06/20/13,17.8597,13.19439904
06/19/13,16.2207,12.85066335
06/18/13,16.1746,12.74375769
06/17/13,16.4297,12.72335037
06/14/13,16.7279,12.69573798
06/13/13,16.3892,12.70237066
06/12/13,17.2656,12.59426692
06/11/13,16.4291,12.58626097
06/10/13,15.6355,12.60542962
06/07/13,15.7225,12.61303281
06/06/13,16.162,12.56561122
06/05/13,16.4952,12.52300559
06/04/13,16.1086,12.39376034
06/03/13,15.9536,12.39538072
05/31/13,15.9505,12.40268729
05/30/13,15.2508,12.33737668
05/29/13,15.2962,12.34931611
05/28/13,15.1784,12.33471884
05/24/13,15.2007,12.38105516
05/23/13,15.352,12.39167641
05/22/13,15.2301,12.58257917
05/21/13,15.1517,12.55874242
05/20/13,14.8208,12.5587046
05/17/13,14.6232,12.57181622
05/16/13,14.7491,12.57281997
05/15/13,14.5444,12.56101143
05/14/13,14.3874,12.55703669
05/13/13,14.408,12.50459095
05/10/13,14.0839,12.52636885
05/09/13,14.0846,12.5762173
05/08/13,13.6572,12.57003743
05/07/13,13.5497,12.56254686
05/06/13,13.5644,12.55578097
05/03/13,13.6766,12.55293234
05/02/13,14.0057,12.52221875
05/01/13,14.4245,12.47747261
04/30/13,13.8511,12.41817628
04/29/13,14.0172,12.41653149
04/26/13,14.1055,12.39005441
04/25/13,14.0371,12.38113302
04/24/13,14.1062,12.37058252
04/23/13,14.0357,12.38163887
04/22/13,14.7065,12.31618148
04/19/13,15.1235,12.51398883
04/18/13,16.0105,12.50351171
04/17/13,15.5316,12.46929421
04/16/13,14.2062,12.34657937
04/15/13,15.6329,12.20515847
04/12/13,13.6971,12.04711305
04/11/13,13.6129,12.14907468
04/10/13,13.5831,12.15220154
04/09/13,13.9203,12.15336255
04/08/13,14.1091,12.23130559
04/05/13,14.5922,12.26432971
04/04/13,14.4146,12.24619876
04/03/13,14.5252,12.25964993
04/02/13,13.9759,12.21883966
04/01/13,14.3865,12.21535208
03/28/13,14.0162,12.35051401
03/27/13,14.1555,12.36752104
03/26/13,14.074,12.36675367
03/25/13,14.3452,12.41899184
03/22/13,14.3562,12.41364002
03/21/13,14.6336,12.41576752
03/20/13,14.0937,12.40303871
03/19/13,14.6009,12.42398379
03/18/13,14.3276,12.41620746
03/15/13,13.5673,12.73407813
03/14/13,13.2841,12.72961896
03/13/13,13.6696,12.74949104
03/12/13,13.7693,12.76854375
03/11/13,13.5443,12.91404605
03/08/13,13.8259,12.9252208
03/07/13,13.9122,13.27167545
03/06/13,14.1183,13.27025646
03/05/13,14.0457,13.29200534
03/04/13,14.3534,13.27189789
03/01/13,14.897,13.25805897
02/28/13,14.8344,13.34229493
02/27/13,14.5556,13.38615987
02/26/13,15.6943,13.37888885
02/25/13,16.0818,13.5348841
02/22/13,14.2263,13.3797882
02/21/13,14.782,13.34310391
02/20/13,14.5044,13.6085043
02/19/13,13.5074,13.52892874
02/15/13,13.7752,13.50969581
02/14/13,13.8641,13.9309445
02/13/13,13.9781,13.93097859
02/12/13,13.8879,14.1329214
02/11/13,14.0203,14.22194647
02/08/13,14.1254,14.24322427
02/07/13,14.3277,14.24457118
02/06/13,14.3722,14.24299672
02/05/13,14.3187,14.24414424
02/04/13,14.7915,14.38775746
02/01/13,14.0321,14.38086722
01/31/13,14.6558,14.49172433
01/30/13,14.4181,14.50233009
01/29/13,13.8115,14.48898056
01/28/13,14.15,14.55703511
01/25/13,13.9387,14.57565217
01/24/13,13.9599,14.58243697
01/23/13,13.9592,14.60077606
01/22/13,14.2426,14.61772879
01/18/13,14.9829,14.59775804
01/17/13,15.4715,14.74867287
01/16/13,15.7547,14.76306759
01/15/13,15.7931,14.76592127
01/14/13,15.8095,14.77697184
01/11/13,15.6265,14.78165387
01/10/13,15.6258,14.78212388
01/09/13,15.9711,14.77608946
01/08/13,15.9217,14.84746698
01/07/13,15.8064,14.85582852
01/04/13,15.7924,14.89847535
01/03/13,15.8947,14.89655051
01/02/13,15.8139,14.90283238
12/31/12,17.3104,14.58895176
12/28/12,19.36,14.359209
12/27/12,18.2438,14.16934406
12/26/12,18.2062,14.2890477
12/24/12,17.6957,14.40599205
12/21/12,17.2502,14.36765828
12/20/12,16.7834,14.42248538
12/19/12,16.914,14.47136411
12/18/12,16.3296,14.45260047
12/17/12,16.8087,14.4142078
12/14/12,17.3239,14.40179965
12/13/12,17.2463,14.40312138
12/12/12,16.8589,14.40280066
12/11/12,16.5406,14.4040292
12/10/12,16.6984,14.37446544
12/07/12,16.8028,14.38042036
12/06/12,17.1223,14.39668681
12/05/12,17.0472,14.50366578
12/04/12,17.3573,14.50814138
12/03/12,17.1004,14.52655696
11/30/12,16.6247,14.51377772
11/29/12,16.3639,14.51758368
11/28/12,16.6785,14.49874046
11/27/12,17.026,14.47847309
11/26/12,16.7262,14.48439489
11/23/12,16.6389,14.48440775
11/21/12,17.0054,14.55768703
11/20/12,16.8957,14.55673058
11/19/12,17.1688,14.56257707
11/16/12,18.1183,14.47584261
11/15/12,18.858,14.48805557
11/14/12,18.9538,14.62584852
11/13/12,18.4258,14.54342009
11/12/12,18.2042,14.53826161
11/09/12,18.8549,14.56320252
11/08/12,18.5569,14.57642849
11/07/12,18.4246,14.53091783
11/06/12,17.0531,14.1928414
11/05/12,17.7237,14.15000288
11/02/12,17.3699,14.15258995
11/01/12,16.7492,14.07331739
10/31/12,18.4789,14.00524777
10/30/12,18.8125,14.01128915
10/29/12,19.0369,14.05370026
10/26/12,17.6261,14.06346556
10/25/12,17.6682,14.06386422
10/24/12,17.9579,14.08114389
10/23/12,18.0251,14.09899889
10/22/12,16.8606,13.95438409
10/19/12,17.0313,13.94745938
10/18/12,16.0371,13.75471292
10/17/12,15.9945,13.74526286
10/16/12,15.964,13.80564371
10/15/12,16.3614,13.76399747
10/12/12,16.925,13.75419087
10/11/12,16.5612,13.73935125
10/10/12,17.08,13.74396934
10/09/12,17.111,13.71921586
10/08/12,16.0124,13.67537113
10/05/12,16.2387,13.68435563
10/04/12,16.3942,13.68407386
10/03/12,16.9715,13.65781743
10/02/12,16.9065,13.6556079
10/01/12,17.0616,13.67075439
09/28/12,17.0243,13.71752203
09/27/12,16.6132,13.70262571
09/26/12,17.5442,13.66165733
09/25/12,17.0602,13.63201393
09/24/12,16.4773,13.57336453
09/21/12,16.5236,13.5325671
09/20/12,16.3816,13.52485904
09/19/12,16.4276,13.52488107
09/18/12,17.2625,13.52500708
09/17/12,17.5079,13.52326552
09/14/12,16.7381,13.62862012
09/13/12,15.3884,13.62793811
09/12/12,17.5442,13.60693974
09/11/12,18.0953,13.68587799
09/10/12,18.2111,13.68378529
09/07/12,17.4189,13.6772159
09/06/12,17.8671,13.71528002
09/05/12,19.3864,13.52915247
09/04/12,19.4988,13.99043479
08/31/12,19.6438,14.2481536
08/30/12,20.0873,14.24846604
08/29/12,19.7897,14.22185217
08/28/12,19.4068,14.29588512
08/27/12,19.2028,14.32844655
08/24/12,18.9483,14.51999172
08/23/12,19.2794,14.65490643
08/22/12,18.8432,14.87448923
08/21/12,18.7269,14.89492867
08/20/12,18.4178,14.89264879
08/17/12,18.1333,14.92757843
08/16/12,18.4159,14.92745802
08/15/12,18.5446,14.91306584
08/14/12,18.4899,15.6680765
08/13/12,17.8615,15.6732779
08/10/12,17.8498,16.11412162
08/09/12,18.0459,16.13434484
08/08/12,18.1939,16.32176227
08/07/12,18.541,16.34795983
08/06/12,18.3606,16.52076977
08/03/12,18.3119,16.52159899
08/02/12,19.2906,16.44827931
08/01/12,19.6116,16.58844317
07/31/12,19.6256,16.58349569
07/30/12,19.2318,16.59897335
07/27/12,18.8612,16.74950374
07/26/12,19.1379,16.61652115
07/25/12,20.4047,17.17373665
07/24/12,21.0886,17.23024461
07/23/12,19.8508,17.18862866
07/20/12,18.947,17.14325433
07/19/12,18.3619,17.21494445
07/18/12,17.925,17.23423153
07/17/12,18.3235,17.39782478
07/16/12,18.7812,17.64324418
07/13/12,18.6693,17.63923249
07/12/12,19.74,18.04080077
07/11/12,19.2694,18.06907737
07/10/12,20.0567,18.20901927
07/09/12,19.6742,18.19595388
07/06/12,19.1142,18.35504237
07/05/12,18.9754,18.33262321
07/03/12,18.285,18.40153075
07/02/12,18.4281,18.59681617
06/29/12,18.7678,18.77886815
06/28/12,20.6479,18.65155483
06/27/12,20.5659,18.6486625
06/26/12,20.6722,18.64734802
06/25/12,21.173,18.63294162
06/22/12,19.9688,18.88444502
06/21/12,20.599,18.87526195
06/20/12,19.172,18.76561687
06/19/12,19.9445,18.89240704
06/18/12,20.2719,19.09393728
06/15/12,21.1982,19.60878812
06/14/12,21.9192,19.88508249
06/13/12,23.0966,19.84026687
06/12/12,22.145,19.93636278
06/11/12,22.9287,19.88942364
06/08/12,21.1574,19.99684234
06/07/12,21.9553,19.98032429
06/06/12,24.1483,20.2876076
06/05/12,23.8079,20.53324893
06/04/12,23.6765,20.50554081
06/01/12,24.7432,20.59642991
05/31/12,22.8086,20.33129153
05/30/12,22.2923,20.44812827
05/29/12,21.6076,20.37920453
05/25/12,22.3533,20.33058517
05/24/12,34.239,20.32108034
05/23/12,22.4208,20.52588166
05/22/12,22.4356,20.57418709
05/21/12,22.121,20.86182801
05/18/12,23.879,20.74854026
05/17/12,23.145,20.98731279
05/16/12,21.9693,20.95994277
05/15/12,27.0774,20.98821892
05/14/12,21.0165,20.98363018
05/11/12,19.7711,21.16634364
05/10/12,18.7537,21.23014452
05/09/12,19.5937,21.28545748
05/08/12,18.9704,21.31108973
05/07/12,18.8551,21.60200601
05/04/12,19.0184,21.60247335
05/03/12,19.2702,21.60369769
05/02/12,17.2979,22.13232224
05/01/12,17.4638,22.13182991
04/30/12,18.1862,22.13844989
04/27/12,17.4406,22.23162481
04/26/12,17.9981,22.24364032
04/25/12,17.9123,22.70674669
04/24/12,18.6145,23.25449145
04/23/12,20.787,24.08334736
04/20/12,18.8456,25.74299662
04/19/12,20.1658,25.74328604
04/18/12,19.8326,26.3328286
04/17/12,19.5149,26.33519386
04/16/12,19.8716,26.47281681
04/13/12,19.9536,26.48661235
04/12/12,18.6818,26.43181686
04/11/12,21.2382,26.36498053
04/10/12,21.0943,26.47966765
04/09/12,19.8274,26.43930392
04/06/12,18.0549,26.41381838
04/05/12,18.1259,26.41428662
04/04/12,17.9814,26.48084234
04/03/12,17.3371,26.44506187
04/02/12,16.9443,26.50804969
03/30/12,16.9968,26.53402597
03/29/12,17.1127,26.54086522
03/28/12,17.0736,26.54572125
03/27/12,17.2059,26.53945877
03/26/12,16.2671,26.53900398
03/23/12,17.2658,26.56697628
03/22/12,17.6774,26.57968722
03/21/12,17.5574,26.60640426
03/20/12,17.9959,26.60553475
03/19/12,17.8388,26.60326914
03/16/12,18.1122,26.65824045
03/15/12,18.4109,26.67556569
03/14/12,18.5191,26.68261996
03/13/12,17.8465,26.73326745
03/12/12,18.6412,26.68019055
03/09/12,18.9285,26.71124939
03/08/12,19.3914,26.70864126
03/07/12,20.0794,26.69485719
03/06/12,20.9077,26.71081286
03/05/12,19.432,26.63830711
03/02/12,19.104,26.65149981
03/01/12,18.7985,26.64708946
02/29/12,20.0088,26.73871689
02/28/12,21.2278,26.78458274
02/27/12,21.7131,26.78311398
02/24/12,19.0968,26.83973788
02/23/12,21.7943,26.85648275
02/22/12,19.8347,26.8612526
02/21/12,22.9384,26.85844266
02/17/12,19.7189,26.88049815
02/16/12,20.3727,26.92089919
02/15/12,21.2964,26.89835194
02/14/12,20.8335,27.05181822
02/13/12,20.2932,27.08087858
02/10/12,20.2293,27.07211449
02/09/12,19.257,27.07790433
02/08/12,18.8795,27.07897741
02/07/12,18.521,27.0789155
02/06/12,18.5564,27.09872133
02/03/12,18.5642,27.12845788
02/02/12,18.7388,27.08967284
02/01/12,19.744,27.1141357
01/31/12,20.1143,27.09326455
01/30/12,19.9754,27.10390761
01/27/12,19.6803,27.12879019
01/26/12,19.7364,27.139606
01/25/12,19.5127,27.16865199
01/24/12,19.5839,27.17476947
01/23/12,20.2797,27.18529566
01/20/12,20.3557,27.18529292
01/19/12,20.9475,27.19447534
01/18/12,21.4457,27.19453699
01/17/12,21.9777,27.170418
01/13/12,22.0362,27.17072786
01/12/12,24.5314,27.17365356
01/11/12,24.6278,27.17405935
01/10/12,21.6919,27.18883226
01/09/12,24.84,27.18652619
01/06/12,21.9026,27.18612607
01/05/12,22.2912,27.18715651
01/04/12,22.7002,27.24894847
01/03/12,23.1795,27.25800968
12/30/11,24.0702,27.24004152
12/29/11,23.7398,27.24844536
12/28/11,24.2467,27.21857028
12/27/11,23.3271,27.17784551
12/23/11,23.2962,27.1964698
12/22/11,23.6475,27.17574413
12/21/11,23.8729,27.14817953
12/20/11,24.5993,27.1480821
12/19/11,27.2649,26.89165486
12/16/11,26.4537,26.77232391
12/15/11,26.7302,26.76239392
12/14/11,27.3184,26.76404477
12/13/11,26.9493,26.73296088
12/12/11,36.3309,26.72995349
12/09/11,26.1879,26.66963961
12/08/11,28.1989,26.58464266
12/07/11,26.9284,26.45369432
12/06/11,26.7806,26.46862158
12/05/11,26.4449,26.47120128
12/02/11,26.7438,26.45025379
12/01/11,26.3625,26.45109742
11/30/11,27.017,26.50131865
11/29/11,30.325,26.08056581
11/28/11,29.9443,26.14891127
11/25/11,31.7924,25.88929454
11/23/11,31.3372,25.89786051
11/22/11,45.9469,25.82376471
11/21/11,30.4281,25.88299125
11/18/11,29.6459,25.78518722
11/17/11,36.6991,25.8071567
11/16/11,29.2387,25.77897409
11/15/11,27.5006,25.69863927
11/14/11,27.3588,25.79503413
11/11/11,26.7356,25.78551662
11/10/11,27.9024,25.77757809
11/09/11,29.1772,25.75822582
11/08/11,23.146,25.39128816
11/07/11,26.2279,25.34655341
11/04/11,26.3432,25.35072713
11/03/11,26.2583,25.47105229
11/02/11,27.5351,25.38575933
11/01/11,27.7916,25.37013327
10/31/11,25.1222,25.26791337
10/28/11,23.2304,25.08928924
10/27/11,23.2471,25.08910958
10/26/11,26.1683,24.72240512
10/25/11,27.1075,24.68698389
10/24/11,26.2783,24.59336471
10/21/11,27.2233,24.57189582
10/20/11,31.3082,24.45401166
10/19/11,28.6589,24.45435442
10/18/11,26.9068,24.40477118
10/17/11,28.391,24.22664421
10/14/11,26.2837,24.17704776
10/13/11,27.7366,24.10430247
10/12/11,27.8971,24.20785336
10/11/11,31.681,24.19102605
10/10/11,29.8535,24.19868222
10/07/11,31.5939,23.90280029
10/06/11,33.9579,23.91876819
10/05/11,32.5611,23.79681766
10/04/11,33.605,23.67606579
10/03/11,38.923,23.51513086
09/30/11,33.5854,23.13765009
09/29/11,31.1864,22.94181704
09/28/11,33.5812,22.92617209
09/27/11,30.4584,22.86669972
09/26/11,32.0404,22.84144724
09/23/11,32.0853,22.62964248
09/22/11,31.8593,22.61791604
09/21/11,30.1249,22.36905919
09/20/11,28.3461,22.00292241
09/19/11,28.144,22.00251352
09/16/11,27.3471,21.95572264
09/15/11,28.2362,21.94735618
09/14/11,29.5288,21.82960057
09/13/11,30.0798,21.75769261
09/12/11,30.1824,21.73931068
09/09/11,29.6983,21.73120289
09/08/11,27.6425,21.54815224
09/07/11,26.7117,21.51193845
09/06/11,28.3568,21.23617199
09/02/11,27.7084,21.23150438
09/01/11,26.6387,20.98436161
08/31/11,25.9646,20.93092541
08/30/11,26.4644,20.89452083
08/29/11,21.2439,20.89238748
08/26/11,27.0582,20.63463687
08/25/11,28.6697,20.55813836
08/24/11,28.8163,20.51074779
08/23/11,28.0343,20.46863993
08/22/11,29.8929,20.11705787
08/19/11,29.5658,20.11725046
08/18/11,28.3659,20.01521087
08/17/11,24.6638,19.52074054
08/16/11,23.4524,19.6833761
08/15/11,23.8281,19.6862536
08/12/11,26.7292,19.5643783
08/11/11,26.318,19.59106727
08/10/11,29.5801,19.09434016
08/09/11,22.8568,18.51884894
08/08/11,31.0441,17.36302267
08/05/11,25.3837,14.82791307
08/04/11,24.7247,14.96922079
08/03/11,20.9396,13.91574926
08/02/11,21.0611,14.06946738
08/01/11,20.0577,13.71320065
07/29/11,20.3235,13.77904239
07/28/11,20.3811,13.75920131
07/27/11,20.2984,13.75915732
07/26/11,18.169,13.55183354
07/25/11,18.7514,13.53529007
07/22/11,18.0922,13.51806704
07/21/11,18.029,13.67186683
07/20/11,19.0499,13.55080403
07/19/11,19.07,13.58181789
07/18/11,20.0534,13.45876057
07/15/11,19.31,13.3847384
07/14/11,18.7869,13.36700578
07/13/11,19.9735,13.36312512
07/12/11,19.3389,13.36313069
07/11/11,18.5357,13.34074732
07/08/11,17.3088,13.16608326
07/07/11,22.2694,13.12886073
