Date,ES_PX_LAST,ES_DAILY_RETURN,ES_PX_VOLUME
8/23/12,1400,-0.008674102,1592209
8/22/12,1412.25,-0.000176991,1671976
8/21/12,1412.5,-0.001590387,1730302
8/20/12,1414.75,-0.000353294,1110701
8/17/12,1415.25,0.001592357,1138845
8/16/12,1413,0.006768792,1482299
8/15/12,1403.5,0.001427042,1102404
8/14/12,1401.5,-0.000713012,1435041
8/13/12,1402.5,0,1202738
8/10/12,1402.5,0.001428061,1241893
8/9/12,1400.5,0.001609154,1179236
8/8/12,1398.25,0.000894775,1227651
8/7/12,1397,0.005035971,1459898
8/6/12,1390,0.000719942,1164883
8/3/12,1389,0.019823789,1943890
8/2/12,1362,-0.006202116,2827731
8/1/12,1370.5,-0.002910149,1789642
7/31/12,1374.5,-0.004346251,1774239
7/30/12,1380.5,-0.001446655,1483220
7/27/12,1382.5,0.020483484,2495264
7/26/12,1354.75,0.014794007,2275647
7/25/12,1335,0.004136894,1840145
7/24/12,1329.5,-0.010604651,2110235
7/23/12,1343.75,-0.010675502,2078031
7/20/12,1358.25,-0.010021866,1799655
7/19/12,1372,0.003474127,1742592
7/18/12,1367.25,0.006440927,1797476
7/17/12,1358.5,0.008163265,1970476
7/16/12,1347.5,-0.003144072,1546166
7/13/12,1351.75,0.016926838,1758313
7/12/12,1329.25,-0.005238541,1904845
7/11/12,1336.25,0.000561587,1910327
7/10/12,1335.5,-0.010190847,2019424
7/9/12,1349.25,-0.001849454,1468459
7/6/12,1351.75,-0.007161219,1952810
7/5/12,1361.5,-0.004751462,1880977
7/3/12,1368,0.007734807,1043774
7/2/12,1357.5,0.000737191,1687967
6/29/12,1356.5,0.025708885,2484771
6/28/12,1322.5,-0.002263297,2290787
6/27/12,1325.5,0.007601672,1615882
6/26/12,1315.5,0.006888634,1810326
6/25/12,1306.5,-0.01526286,1840378
6/22/12,1326.75,0.006447942,1858689
6/21/12,1318.25,-0.024060707,2708047
6/20/12,1350.75,0.000185117,2359064
6/19/12,1350.5,0.007084265,1771063
6/18/12,1341,0.003389526,2069087
6/15/12,1336.47,0.002603151,72958
6/14/12,1333,0.013302927,485343
6/13/12,1315.5,-0.008479367,510825
6/12/12,1326.75,0.015110941,817732
6/11/12,1307,-0.016368768,1171295
6/8/12,1328.75,0.009113347,1334013
6/7/12,1316.75,0.000950209,2577317
6/6/12,1315.5,0.023735409,2836135
6/5/12,1285,0.009426551,2034610
6/4/12,1273,-0.000784929,2334031
6/1/12,1274,-0.026923811,3276495
5/31/12,1309.25,0.000573175,2745153
5/30/12,1308.5,-0.018747657,2313601
5/29/12,1333.5,0.014068441,2235310
5/25/12,1315,-0.005671078,1519593
5/24/12,1322.5,0.005130154,2171122
5/23/12,1315.75,0.000760601,2555000
5/22/12,1314.75,-0.000760023,2449047
5/21/12,1315.75,0.019368584,2041257
5/18/12,1290.75,-0.008069164,2775704
5/17/12,1301.25,-0.016068053,2883903
5/16/12,1322.5,-0.004329004,2281345
5/15/12,1328.25,-0.004310345,2395350
5/14/12,1334,-0.011851852,1912794
5/11/12,1350,-0.005524862,1839116
5/10/12,1357.5,0.004811251,1836066
5/9/12,1351,-0.005520795,2523171
5/8/12,1358.5,-0.005308439,2306906
5/7/12,1365.75,0.002385321,1606353
5/4/12,1362.5,-0.016955267,2074698
5/3/12,1386,-0.00822898,1759554
5/2/12,1397.5,-0.002142092,1679970
5/1/12,1400.5,0.005023323,1305365
4/30/12,1393.5,-0.003575259,1319740
4/27/12,1398.5,0.001252909,1610498
4/26/12,1396.75,0.006848081,1666428
4/25/12,1387.25,0.012591241,1827184
4/24/12,1370,0.005320125,1439403
4/23/12,1362.75,-0.009089256,1848613
4/20/12,1375.25,0.002003643,1808198
4/19/12,1372.5,-0.004171957,2631716
4/18/12,1378.25,-0.003794724,1848186
4/17/12,1383.5,0.014296188,1847678
4/16/12,1364,-0.000732601,1959799
4/13/12,1365,-0.015151515,1925749
4/12/12,1386,0.016129032,1852924
4/11/12,1364,0.005158438,1739768
4/10/12,1357,-0.013090909,2514979
4/9/12,1375,-0.01096925,1082026
4/6/12,1390.25,0,197999
4/5/12,1390.25,-0.002153239,1536406
4/4/12,1393.25,-0.011002662,1826283
4/3/12,1408.75,-0.002654867,1673086
4/2/12,1412.5,0.00659184,1718252
3/30/12,1403.25,0.003575898,1616860
3/29/12,1398.25,-0.001428316,1826376
3/28/12,1400.25,-0.004443654,1752041
3/27/12,1406.5,-0.006007067,1251732
3/26/12,1415,0.015064562,1456063
3/23/12,1394,0.003599712,1559328
3/22/12,1389,-0.00608229,1682241
3/21/12,1397.5,-0.001785714,1533339
3/20/12,1400,-0.002849003,1583682
3/19/12,1404,-0.000789974,1517944
3/16/12,1405.11,0.002397004,48062
3/15/12,1401.75,0.005379236,352598
3/14/12,1394.25,-0.001432408,511055
3/13/12,1396.25,0.017304189,1018838
3/12/12,1372.5,0,904651
3/9/12,1372.5,0.004390779,1062312
3/8/12,1366.5,0.01016448,1830086
3/7/12,1352.75,0.008010432,1888277
3/6/12,1342,-0.016489557,2446910
3/5/12,1364.5,-0.003105023,1528635
3/2/12,1368.75,-0.004183339,1458860
3/1/12,1374.5,0.007328692,1966089
2/29/12,1364.5,-0.005103901,2280683
2/28/12,1371.5,0.003108429,1540432
2/27/12,1367.25,0.002934165,1662699
2/24/12,1363.25,0.000183419,1165325
2/23/12,1363,0.005162242,1593827
2/22/12,1356,-0.002941176,1439240
2/21/12,1360,0.000183857,1582147
2/17/12,1359.75,0.003690718,1247605
2/16/12,1354.75,0.009312721,1959657
2/15/12,1342.25,-0.004080876,2275907
2/14/12,1347.75,-0.000926612,1735366
2/13/12,1349,0.006340918,1234654
2/10/12,1340.5,-0.005748192,1713453
2/9/12,1348.25,0.000927988,1750116
2/8/12,1347,0.001673173,1540962
2/7/12,1344.75,0.004294249,1498761
2/6/12,1339,0,1191584
2/3/12,1339,0.012285012,1704222
2/2/12,1322.75,0.002273158,1352211
2/1/12,1319.75,0.008790369,1904532
1/31/12,1308.25,-0.000572956,1891559
1/30/12,1309,-0.002666667,1710571
1/27/12,1312.5,-0.002090857,1730421
1/26/12,1315.25,-0.003787162,2001696
1/25/12,1320.25,0.00667175,1968562
1/24/12,1311.5,0.000381388,1468957
1/23/12,1311,0.00019073,1594961
1/20/12,1310.75,0.000190767,1416582
1/19/12,1310.5,0.006335189,1837168
1/18/12,1302.25,0.010083382,2003604
1/17/12,1289.25,0.000193949,1836820
1/13/12,1289,-0.002128895,2114591
1/12/12,1291.75,0.002716864,1754245
1/11/12,1288.25,0.001749611,1800297
1/10/12,1286,0.008232066,1531383
1/9/12,1275.5,0.000980969,1437855
1/6/12,1274.25,0.000981932,1691681
1/5/12,1273,0,1815274
1/4/12,1273,0.000786164,1417634
1/3/12,1272,0.015568862,1563690
12/30/11,1252.5,-0.003976143,691026
12/29/11,1257.5,0.010445962,874817
12/28/11,1244.5,-0.01249752,1012280
12/27/11,1260.25,0,507304
12/23/11,1260.25,0.009007206,693965
12/22/11,1249,0.010313448,1332518
12/21/11,1236.25,0.000202265,1986543
12/20/11,1236,0.030859049,1825749
12/19/11,1199,-0.021264438,1683745
12/16/11,1225.05,0.005788177,75185
12/15/11,1218,0.004536082,327313
12/14/11,1212.5,-0.011213048,593669
12/13/11,1226.25,-0.007285974,999447
12/12/11,1235.25,-0.018669315,908398
12/9/11,1258.75,0.018406149,1143685
12/8/11,1236,-0.022151899,2442801
12/7/11,1264,0.007171315,2724649
12/6/11,1255,0,2184175
12/5/11,1255,0.00924809,2333706
12/2/11,1243.5,0,2177069
12/1/11,1243.5,-0.002006421,2110117
11/30/11,1246,0.041370664,3292771
11/29/11,1196.5,0.004617968,2421277
11/28/11,1191,0.032509753,2361257
11/25/11,1153.5,-0.005603448,1518196
11/23/11,1160,-0.019234834,2322710
11/22/11,1182.75,-0.006718455,2306750
11/21/11,1190.75,-0.019151565,2392631
11/18/11,1214,-0.000617411,2171965
11/17/11,1214.75,-0.01320065,3096373
11/16/11,1231,-0.018341308,2708943
11/15/11,1254,0.001197605,2243400
11/14/11,1252.5,-0.007134364,1865879
11/11/11,1261.5,0.019393939,1601758
11/10/11,1237.5,0.009791922,2581674
11/9/11,1225.5,-0.037502454,3240999
11/8/11,1273.25,0.012524851,2240883
11/7/11,1257.5,0.005195843,1982059
11/4/11,1251,-0.0037826,2242372
11/3/11,1255.75,0.017419486,2822919
11/2/11,1234.25,0.007962434,2238819
11/1/11,1224.5,-0.019811887,3665430
10/31/11,1249.25,-0.024785324,2236975
10/28/11,1281,-0.001169591,1912116
10/27/11,1282.5,0.036363636,3276168
10/26/11,1237.5,0.010616578,2696010
10/25/11,1224.5,-0.018043304,2627710
10/24/11,1247,0.009512244,2001503
10/21/11,1235.25,0.020867769,2108610
10/20/11,1210,0.002900953,2898123
10/19/11,1206.5,-0.013491415,2426086
10/18/11,1223,0.024288107,2978305
10/17/11,1194,-0.020709453,2384903
10/14/11,1219.25,0.017737896,2194541
10/13/11,1198,-0.000208638,2316227
10/12/11,1198.25,0.007356032,2558541
10/11/11,1189.5,-0.001259446,1949051
10/10/11,1191,0.031168831,1775475
10/7/11,1155,-0.002159827,2865429
10/6/11,1157.5,0.019823789,2903749
10/5/11,1135,0.019308487,3018143
10/4/11,1113.5,0.025086306,4171362
10/3/11,1086.25,-0.035301954,3496542
9/30/11,1126,-0.026162162,2978299
9/29/11,1156.25,0.006528836,2970593
9/28/11,1148.75,-0.017742625,2798516
9/27/11,1169.5,0.009495037,3246492
9/26/11,1158.5,0.025448108,3085037
9/23/11,1129.75,0.005562973,3347254
9/22/11,1123.5,-0.027903958,4733306
9/21/11,1155.75,-0.033653846,3254771
9/20/11,1196,-0.001461073,2593893
9/19/11,1197.75,-0.015607278,2446620
9/16/11,1216.74,0.004947347,112958
9/15/11,1210.75,0.018721077,457743
9/14/11,1188.5,0.01451131,868479
9/13/11,1171.5,0.007092199,1128791
9/12/11,1163.25,0.004533679,1147494
9/9/11,1158,-0.02340291,1612394
9/8/11,1185.75,-0.011050876,2135273
9/7/11,1199,0.029626449,2578150
9/6/11,1164.5,-0.004062433,3521190
9/2/11,1169.25,-0.026638918,2426867
9/1/11,1201.25,-0.013549579,2656315
8/31/11,1217.75,0.01079062,3150698
8/30/11,1204.75,-0.002690397,2575430
8/29/11,1208,0.027210884,1832857
8/26/11,1176,0.015982721,3053686
8/25/11,1157.5,-0.012372014,3198280
8/24/11,1172,0.011653,2604968
8/23/11,1158.5,0.03138215,3338118
8/22/11,1123.25,-0.00066726,2698067
8/19/11,1124,-0.017052908,3558566
8/18/11,1143.5,-0.03907563,3795010
8/17/11,1190,-0.001887188,2101855
8/16/11,1192.25,-0.005214852,2546769
8/15/11,1198.5,0.01848311,1989756
8/12/11,1176.75,0.007060334,2715118
8/11/11,1168.5,0.040053405,4467662
8/10/11,1123.5,-0.041177726,4891206
8/9/11,1171.75,0.054443195,6279037
8/8/11,1111.25,-0.072218743,6171543
8/5/11,1197.75,-0.000834202,6158899
8/4/11,1198.75,-0.044440016,5031371
8/3/11,1254.5,0.005812788,3814875
8/2/11,1247.25,-0.025395585,3293753
8/1/11,1279.75,-0.006790842,3020116
7/29/11,1288.5,-0.006362059,2886161
7/28/11,1296.75,-0.001732102,2337691
7/27/11,1299,-0.020546654,2535676
7/26/11,1326.25,-0.00543682,1697586
7/25/11,1333.5,-0.005592841,1638213
7/22/11,1341,-0.001117318,1471955
7/21/11,1342.5,0.016083254,2311271
7/20/11,1321.25,0,1637321
7/19/11,1321.25,0.015955402,2098625
7/18/11,1300.5,-0.011026616,2167934
7/15/11,1315,0.006313373,2296513
7/14/11,1306.75,-0.004191275,2877782
7/13/11,1312.25,0.001144383,2315093
7/12/11,1310.75,-0.005877892,2888474
7/11/11,1318.5,-0.017328116,2427261
7/8/11,1341.75,-0.007397818,2251831
7/7/11,1351.75,0.011978289,1677856
7/6/11,1335.75,-0.000748083,1816163
7/5/11,1336.75,0.001498408,1727465
7/1/11,1334.75,0.014633219,1954616
6/30/11,1315.5,0.008625647,1866887
6/29/11,1304.25,0.007531866,2488363
6/28/11,1294.5,0.014299706,1912881
6/27/11,1276.25,0.009691456,1990372
6/24/11,1264,-0.01018011,2493241
6/23/11,1277,-0.002148857,3315380
6/22/11,1279.75,-0.00640528,1869419
6/21/11,1288,0.011187439,2074533
6/20/11,1273.75,-0.004416133,1675015
6/17/11,1279.4,0.008195429,63172
6/16/11,1269,0.002765705,407023
6/15/11,1265.5,-0.018992248,757016
6/14/11,1290,0.014549744,1067059
6/13/11,1271.5,0.0017727,796518
6/10/11,1269.25,-0.014174757,1453338
6/9/11,1287.5,0.008222396,1715727
6/8/11,1277,-0.006032302,2686130
6/7/11,1284.75,-0.000194553,2060288
6/6/11,1285,-0.008678881,2184760
6/3/11,1296.25,-0.012380952,2665742
6/2/11,1312.5,0.000381098,2430378
6/1/11,1312,-0.023809524,2666114
5/31/11,1344,0.010526316,1909242
5/27/11,1330,0.002638522,1388644
5/26/11,1326.5,0.007595898,2284967
5/25/11,1316.5,0.002283974,2100099
5/24/11,1313.5,-0.001330546,1859801
5/23/11,1315.25,-0.009414423,2050172
5/20/11,1327.75,-0.010434135,2247208
5/19/11,1341.75,0.002428091,1825276
5/18/11,1338.5,0.00980762,1610420
5/17/11,1325.5,0,2289894
5/16/11,1325.5,-0.006371814,2176346
5/13/11,1334,-0.010018553,2233850
5/12/11,1347.5,0.006535948,2253407
5/11/11,1338.75,-0.011080332,2190906
5/10/11,1353.75,0.008192143,1571216
5/9/11,1342.75,0.006182091,1665449
5/6/11,1334.5,-0.000374532,2671717
5/5/11,1335,-0.005956813,2913889
5/4/11,1343,-0.006656805,2376784
5/3/11,1352,-0.004234948,1674060
5/2/11,1357.75,-0.001470859,1707040
4/29/11,1359.75,0.003505535,1270478
4/28/11,1355,0.00296077,1705011
4/27/11,1351,0.007457122,1384727
4/26/11,1341,0.007702423,1383391
4/25/11,1330.75,-0.000187829,597762
4/21/11,1331,0.002070393,1271379
4/20/11,1328.25,0.015093619,1870221
4/19/11,1308.5,0.005764796,1527562
4/18/11,1301,-0.013459716,2255340
4/15/11,1318.75,0.006487312,1633383
4/14/11,1310.25,0.001146132,2022559
4/13/11,1308.75,0.00038219,1894085
4/12/11,1308.25,-0.008525957,2078178
4/11/11,1319.5,-0.003210576,1527470
4/8/11,1323.75,-0.003575461,1857370
4/7/11,1328.5,-0.000376223,2179895
4/6/11,1329,0.001695873,1656542
4/5/11,1326.75,-0.00188076,1555950
4/4/11,1329.25,0.001129731,1272234
4/1/11,1327.75,0.005109765,1658616
3/31/11,1321,-0.002265861,1520310
3/30/11,1324,0.005696924,1402333
3/29/11,1316.5,0.010942599,1548050
3/28/11,1302.25,-0.005916031,1278479
3/25/11,1310,0.00363915,1643313
3/24/11,1305.25,0.010255418,1828579
3/23/11,1292,0.002910926,1938311
3/22/11,1288.25,-0.003673627,1441789
3/21/11,1293,0.001549187,1487398
3/18/11,1291,0.013542689,90105
3/17/11,1273.75,0.011916584,478790
3/16/11,1258.75,-0.016601563,761403
3/15/11,1280,-0.011964492,1006452
3/14/11,1295.5,-0.008039816,817826
3/11/11,1306,0.009078617,1121697
3/10/11,1294.25,-0.016153554,2602250
3/9/11,1315.5,-0.003409091,2195670
3/8/11,1320,0.008403361,2206427
3/7/11,1309,-0.008521113,2701105
3/4/11,1320.25,-0.0071442,2937134
3/3/11,1329.75,0.018380241,2354766
3/2/11,1305.75,0.003651038,2679910
3/1/11,1301,-0.018853695,3051801
2/28/11,1326,0.00549763,1928682
2/25/11,1318.75,0.012281712,1823171
2/24/11,1302.75,-0.002106473,2890907
2/23/11,1305.5,-0.00684671,3073462
2/22/11,1314.5,-0.020856611,3255745
2/18/11,1342.5,0.003550738,1511791
2/17/11,1337.75,0.003563391,1676969
2/16/11,1333,0.005089538,1799057
2/15/11,1326.25,-0.001129731,1447179
2/14/11,1327.75,0.000376719,1169256
2/11/11,1327.25,0.006445498,1879819
2/10/11,1318.75,-0.000379003,2054732
2/9/11,1319.25,-0.001891432,1824724
2/8/11,1321.75,0.004560137,1449543
2/7/11,1315.75,0.006502199,1501112
2/4/11,1307.25,0.00306925,1583557
2/3/11,1303.25,0.0025,1827301
2/2/11,1300,-0.002110919,1392927
2/1/11,1302.75,0.015789474,2089240
1/31/11,1282.5,0.008651199,2313880
1/28/11,1271.5,-0.01871503,3235835
1/27/11,1295.75,0.001739467,1552301
1/26/11,1293.5,0.004660194,1608754
1/25/11,1287.5,-0.000776096,2360267
1/24/11,1288.5,0.006837273,1636119
1/21/11,1279.75,0.002742409,2011881
1/20/11,1276.25,-0.001759875,2322868
1/19/11,1278.5,-0.012550685,2322168
1/18/11,1294.75,0.004071345,1672294
1/14/11,1289.5,0.006439024,1628778
1/13/11,1281.25,-0.001753019,1670930
1/12/11,1283.5,0.010232192,1603436
1/11/11,1270.5,0.003951008,1623507
1/10/11,1265.5,-0.001577909,1875738
1/7/11,1267.5,-0.002164928,2169192
1/6/11,1270.25,-0.001179477,1601075
1/5/11,1271.75,0.005137325,1781256
1/4/11,1265.25,0,1769443
1/3/11,1265.25,0.009776536,1589787
12/31/10,1253,-0.001195695,667046
12/30/10,1254.5,-0.000995421,712796
12/29/10,1255.75,0.001395534,587441
12/28/10,1254,0.000598444,553798
12/27/10,1253.25,0.000199521,581640
12/23/10,1253,-0.001195695,592048
12/22/10,1254.5,0.002998201,664354
12/21/10,1250.75,0.007653575,938860
12/20/10,1241.25,-0.000885419,1145804
12/17/10,1242.35,-0.000924809,47534
12/16/10,1243.5,0.005254648,317800
12/15/10,1237,-0.003825247,532608
12/14/10,1241.75,0.00040282,659316
12/13/10,1241.25,0.00020145,682650
12/10/10,1241,0.00648824,892424
12/9/10,1233,0.0034588,1387954
12/8/10,1228.75,0.004496219,2136410
12/7/10,1223.25,0.001022913,2449423
12/6/10,1222,-0.001225991,1324717
12/3/10,1223.5,0.000613371,1889908
12/2/10,1222.75,0.015151515,2035142
12/1/10,1204.5,0.021195422,2346276
11/30/10,1179.5,-0.005899705,3086086
11/29/10,1186.5,0.002746672,2491942
11/26/10,1183.25,-0.011073966,963332
11/24/10,1196.5,0.015489073,1818843
11/23/10,1178.25,-0.01648581,2453310
11/22/10,1198,-0.000208638,2209898
11/19/10,1198.25,0.000417449,1732259
11/18/10,1197.75,0.017197452,2067180
11/17/10,1177.5,0.002340924,2017449
11/16/10,1174.75,-0.017562199,3168883
11/15/10,1195.75,0.000209118,2070996
11/12/10,1195.5,-0.012799339,2766115
11/11/10,1211,-0.00247117,1775665
11/10/10,1214,0.002477291,2481333
11/9/10,1211,-0.007377049,2319633
11/8/10,1220,-0.001636661,1511467
11/5/10,1222,0.002872384,2101279
11/4/10,1218.5,0.017749008,2299798
11/3/10,1197.25,0.003772794,2360503
11/2/10,1192.75,0.008241758,1573659
11/1/10,1183,0.002754821,2027182
10/29/10,1179.75,0.000423998,1751544
10/28/10,1179.25,0.000424178,2014979
10/27/10,1178.75,-0.003381949,2241130
10/26/10,1182.75,0,1743843
10/25/10,1182.75,0.001693839,1752512
10/22/10,1180.75,0.004252605,1204824
10/21/10,1175.75,0.000851245,2407311
10/20/10,1174.75,0.009452202,2287491
10/19/10,1163.75,-0.012306387,3055906
10/18/10,1178.25,0.002765957,1463358
10/15/10,1175,0.001278228,2639031
10/14/10,1173.5,-0.000638706,2400134
10/13/10,1174.25,0.008372692,2151277
10/12/10,1164.5,0.0019359,1908021
10/11/10,1162.25,0.001507971,1005696
10/8/10,1160.5,0.003458712,1963670
10/7/10,1156.5,0.000648929,1988384
10/6/10,1155.75,0.000865988,1720880
10/5/10,1154.75,0.017625028,2202180
10/4/10,1134.75,-0.006565988,1847307
10/1/10,1142.25,0.004838355,2065971
9/30/10,1136.75,-0.003724803,2822726
9/29/10,1141,-0.000656886,1854883
9/28/10,1141.75,0.003515711,2302685
9/27/10,1137.75,-0.004810846,1342389
9/24/10,1143.25,0.020303436,1841773
9/23/10,1120.5,-0.008187652,2183277
9/22/10,1129.75,-0.004406257,1952141
9/21/10,1134.75,-0.001539815,2079142
9/20/10,1136.5,0.003089144,1787300
9/17/10,1133,0.004655287,74961
9/16/10,1127.75,0.001776593,375122
9/15/10,1125.75,0.004461298,536325
9/14/10,1120.75,-0.000445931,636121
9/13/10,1121.25,0.010362694,891528
9/10/10,1109.75,0.006575964,890439
9/9/10,1102.5,0.002956561,1612227
9/8/10,1099.25,0.007331042,2001331
9/7/10,1091.25,-0.011101042,1742935
9/3/10,1103.5,0.012849931,2011872
9/2/10,1089.5,0.007164317,1601762
9/1/10,1081.75,0.031958025,2356116
8/31/10,1048.25,0.003110048,2516451
8/30/10,1045,-0.017626322,1486076
8/27/10,1063.75,0.018186169,2540909
8/26/10,1044.75,-0.009246088,1990651
8/25/10,1054.5,0.004524887,2469673
8/24/10,1049.75,-0.014781793,2463456
8/23/10,1065.5,-0.004438215,1552340
8/20/10,1070.25,-0.000933489,1806478
8/19/10,1071.25,-0.01426271,2435373
8/18/10,1086.75,-0.002066116,1808554
8/17/10,1089,0.011142061,1779783
8/16/10,1077,0.000929368,1609731
8/13/10,1076,-0.00301135,1479393
8/12/10,1079.25,-0.005299539,2180592
8/11/10,1085,-0.031033713,2638633
8/10/10,1119.75,-0.005108841,2030147
8/9/10,1125.5,0.005359536,998906
8/6/10,1119.5,-0.003560303,2177263
8/5/10,1123.5,-0.000889284,1331274
8/4/10,1124.5,0.00558909,1591800
8/3/10,1118.25,-0.003120125,1493524
8/2/10,1121.75,0.021397678,1611264
7/30/10,1098.25,0.001139471,2133582
7/29/10,1097,-0.004537205,2247428
7/28/10,1102,-0.00810081,1641500
7/27/10,1111,0.00135196,1822245
7/26/10,1109.5,0.008178101,1539071
7/23/10,1100.5,0.011721443,2091081
7/22/10,1087.75,0.022321429,2178892
7/21/10,1064,-0.014814815,2436304
7/20/10,1080,0.015276146,2275326
7/19/10,1063.75,0.00070555,1734088
7/16/10,1063,-0.02521779,2499790
7/15/10,1090.5,-0.000458295,2416608
7/14/10,1091,0.001147052,1940692
7/13/10,1089.75,0.012308407,2000432
7/12/10,1076.5,0.003729604,1380636
7/9/10,1072.5,0.005154639,1421564
7/8/10,1067,0.007316498,2098747
7/7/10,1059.25,0.034171345,2555689
7/6/10,1024.25,0.009859502,2431442
7/2/10,1014.25,-0.007340347,2134035
7/1/10,1021.75,-0.004627375,3343250
6/30/10,1026.5,-0.008452065,2620502
6/29/10,1035.25,-0.033380019,3104749
6/28/10,1071,-0.003489184,1686715
6/25/10,1074.75,0.003970107,2448151
6/24/10,1070.5,-0.015632184,2548207
6/23/10,1087.5,-0.002751032,2234836
6/22/10,1090.5,-0.018009905,2285497
6/21/10,1110.5,-0.007445278,2160771
6/18/10,1118.83,0.00231131,58546
6/17/10,1116.25,0.002019749,469613
6/16/10,1114,0.000449035,589440
6/15/10,1113.5,0.021091243,795131
6/14/10,1090.5,0.001147579,887308
6/11/10,1089.25,0.005074971,1167326
6/10/10,1083.75,0.026764567,2420258
6/9/10,1055.5,-0.003540241,2970184
6/8/10,1059.25,0.010734733,3399280
6/7/10,1048,-0.016885553,2390486
6/4/10,1066,-0.033982782,3210481
6/3/10,1103.5,0.006154548,2031604
6/2/10,1096.75,0.025479196,2214865
6/1/10,1069.5,-0.017455214,2592122
5/28/10,1088.5,-0.011353315,2367380
5/27/10,1101,0.03745583,2929237
5/26/10,1061.25,-0.010950606,2925947
5/25/10,1073,0.001867414,3431574
5/24/10,1071,-0.012448133,2225286
5/21/10,1084.5,0.013551402,4023957
5/20/10,1070,-0.036036036,4373681
5/19/10,1110,-0.007821229,3585102
5/18/10,1118.75,-0.013882768,3092769
5/17/10,1134.5,-0.000660647,3045653
5/14/10,1135.25,-0.018586557,2954607
5/13/10,1156.75,-0.011113486,1963587
5/12/10,1169.75,0.015187676,2106419
5/11/10,1152.25,-0.003674881,2659948
5/10/10,1156.5,0.044715447,3638568
5/7/10,1107,-0.013808463,5013862
5/6/10,1122.5,-0.035652921,5674895
5/5/10,1164,-0.007249467,3056854
5/4/10,1172.5,-0.021693784,3552538
5/3/10,1198.5,0.012674271,1796282
4/30/10,1183.5,-0.018046049,2896699
4/29/10,1205.25,0.012815126,1978106
4/28/10,1190,0.00762066,2857064
4/27/10,1181,-0.02255328,3590721
4/26/10,1208.25,-0.003299649,1621388
4/23/10,1212.25,0.008737258,1856101
4/22/10,1201.75,0.001041233,2668931
4/21/10,1200.5,-0.004147657,2148731
4/20/10,1205.5,0.008364701,1533730
4/19/10,1195.5,0.004410838,2469267
4/16/10,1190.25,-0.015101365,3584805
4/15/10,1208.5,0.001657688,1732427
4/14/10,1206.5,0.01131601,1723682
4/13/10,1193,0.000419287,1553591
4/12/10,1192.5,0,1250421
4/9/10,1192.5,0.007391763,1450628
4/8/10,1183.75,0.004028838,1900014
4/7/10,1179,-0.0056926,2150194
4/6/10,1185.75,0.002324598,1395387
4/5/10,1183,0.007880724,1025888
4/1/10,1173.75,0.007294572,1933171
3/31/10,1165.25,-0.003634032,2101730
3/30/10,1169.5,0.000641711,1642976
3/29/10,1168.75,0.004512248,1453231
3/26/10,1163.5,0.000645023,2158979
3/25/10,1162.75,-0.001502791,2354673
3/24/10,1164.5,-0.004275331,1983392
3/23/10,1169.5,0.006454389,1852348
3/22/10,1162,-0.009335436,1915570
3/19/10,1172.95,0.005960549,57789
3/18/10,1166,0.000214454,323112
3/17/10,1165.75,0.005390254,382975
3/16/10,1159.5,0.00804173,534353
3/15/10,1150.25,-0.000868621,541039
3/12/10,1151.25,0.00065189,820606
3/11/10,1150.5,0.004145756,1642010
3/10/10,1145.75,0.004603244,2112662
3/9/10,1140.5,0.003078276,1759468
3/8/10,1137,0.000439947,1175918
3/5/10,1136.5,0.012697706,1869074
3/4/10,1122.25,0.003352705,1456698
3/3/10,1118.5,0.000894855,1581434
3/2/10,1117.5,0.00269179,1502547
3/1/10,1114.5,0.009968283,1614001
2/26/10,1103.5,0.001134044,1942627
2/25/10,1102.25,-0.001132759,2696848
2/24/10,1103.5,0.005696058,1882885
2/23/10,1097.25,-0.009255079,2224420
2/22/10,1107.5,0.001129944,1317255
2/19/10,1106.25,0.000678426,2095859
2/18/10,1105.5,0.005457026,1831933
2/17/10,1099.5,0.005716899,1669958
2/16/10,1093.25,0.013206673,1760773
2/12/10,1079,0.002322341,2746593
2/11/10,1076.5,0.012461792,2261897
2/10/10,1063.25,-0.002813599,2200307
2/9/10,1066.25,0.009706439,3014373
2/8/10,1056,-0.00353857,2046336
2/5/10,1059.75,-0.001883683,3963729
2/4/10,1061.75,-0.031691746,3296423
2/3/10,1096.5,-0.000683527,1883086
2/2/10,1097.25,0.010126582,2102320
2/1/10,1086.25,0.014712751,1896011
1/29/10,1070.5,-0.008107482,3042043
1/28/10,1079.25,-0.013933303,3030021
1/27/10,1094.5,0.0066682,2614146
1/26/10,1087.25,-0.004805492,2431164
1/25/10,1092.5,0.001374885,2059400
1/22/10,1091,-0.0180018,3516342
1/21/10,1111,-0.020282187,3413319
1/20/10,1134,-0.010255291,2370298
1/19/10,1145.75,0.011923162,1915929
1/15/10,1132.25,-0.011351233,2031715
1/14/10,1145.25,0.003285151,1346436
1/13/10,1141.5,0.006613757,2110033
1/12/10,1134,-0.007439825,2089364
1/11/10,1142.5,0.00087604,1444997
1/8/10,1141.5,0.003516484,1508175
1/7/10,1137.5,0.003971756,1553963
1/6/10,1133,0.000662398,1252015
1/5/10,1132.25,0.003100775,1368386
1/4/10,1128.75,0.016205267,1282633
12/31/09,1110.75,-0.010026738,636905
12/30/09,1122,0.000222866,593863
12/29/09,1121.75,-0.00111309,577267
12/28/09,1123,0.000891266,472715
12/24/09,1122,0.005826983,248984
