Date,PX_LAST,PX_VOLUME
9/23/13,17.8,8479
9/20/13,17.65,12940
9/19/13,17.25,8070
9/18/13,17.15,9508
9/17/13,16.8,10277
9/16/13,16.9,12924
9/13/13,17.1,13058
9/12/13,17.15,8611
9/11/13,17.05,13053
9/10/13,17.4,9943
9/9/13,17.9,8529
9/6/13,18.45,15165
9/5/13,18.35,6633
9/4/13,18.35,9048
9/3/13,18.5,15875
8/30/13,18.95,14859
8/29/13,18.8,11687
8/28/13,18.7,12615
8/27/13,18.7,21961
8/26/13,17.7,14127
8/23/13,17.35,6910
8/22/13,17.45,11813
8/21/13,18,21231
8/20/13,17.45,14817
8/19/13,17.7,11987
8/16/13,17.45,16194
8/15/13,17.6,15708
8/14/13,17.2,9502
8/13/13,17,9148
8/12/13,16.85,10595
8/9/13,16.85,8651
8/8/13,16.6,10882
8/7/13,16.75,10989
8/6/13,16.65,11004
8/5/13,16.3,8521
8/2/13,16.5,10221
8/1/13,16.8,13355
7/31/13,17.05,11082
7/30/13,17.45,6602
7/29/13,17.6,7413
7/26/13,17.6,8291
7/25/13,17.65,12152
7/24/13,17.95,9574
7/23/13,17.9,8751
7/22/13,18,7399
7/19/13,18.25,12133
7/18/13,18.4,6392
7/17/13,18.45,8066
7/16/13,18.35,16520
7/15/13,17.75,8369
7/12/13,18.05,7792
7/11/13,17.9,8844
7/10/13,18.2,7979
7/9/13,18.55,9172
7/8/13,18.7,14437
7/5/13,19.45,9665
7/3/13,19.95,6265
7/2/13,20.1,5734
7/1/13,20,9528
6/28/13,20.35,12718
6/27/13,20.4,9161
6/26/13,20.8,11140
6/25/13,20.85,11656
6/24/13,21,18395
6/21/13,20.25,20716
6/20/13,20.4,20375
6/19/13,19.55,12717
6/18/13,19,9225
6/17/13,19.1,11298
6/14/13,19.4,13841
6/13/13,18.95,16051
6/12/13,19.35,15010
6/11/13,18.75,14047
6/10/13,18.1,7887
6/7/13,18.35,10252
6/6/13,18.55,16702
6/5/13,18.75,12909
6/4/13,18.4,8897
6/3/13,18.35,15394
5/31/13,18.35,9961
5/30/13,17.85,12077
5/29/13,17.8,10961
5/28/13,17.85,13009
5/24/13,17.95,6074
5/23/13,18,12026
5/22/13,17.75,10970
5/21/13,17.15,9091
5/20/13,16.95,8902
5/17/13,16.8,12151
5/16/13,16.95,8174
5/15/13,16.85,8991
5/14/13,16.8,7660
5/13/13,16.85,8995
5/10/13,16.8,16543
5/9/13,16.75,7661
5/8/13,16.45,7973
5/7/13,16.3,8059
5/6/13,16.5,9444
5/3/13,16.7,8284
5/2/13,16.9,6152
5/1/13,17.2,8632
4/30/13,16.75,8792
4/29/13,16.75,10342
4/26/13,16.95,8203
4/25/13,16.8,6815
4/24/13,16.75,8337
4/23/13,16.8,10927
4/22/13,17.5,12365
4/19/13,18.1,12439
4/18/13,18.25,15883
4/17/13,17.5,22902
4/16/13,16.35,17533
4/15/13,17.55,28336
4/12/13,16,11284
4/11/13,16.3,8981
4/10/13,16.35,10120
4/9/13,16.7,8966
4/8/13,16.8,9149
4/5/13,17.25,9631
4/4/13,17.25,10536
4/3/13,17.3,12205
4/2/13,17.15,7530
4/1/13,17.5,6501
3/28/13,17.35,5637
3/27/13,17.3,8410
3/26/13,17.25,9766
3/25/13,17.35,12717
3/22/13,17.65,7803
3/21/13,17.65,15302
3/20/13,17.5,8106
3/19/13,17,18004
3/18/13,16.95,11206
3/15/13,16.65,9734
3/14/13,16.55,11207
3/13/13,16.6,7366
3/12/13,16.55,9084
3/11/13,16.4,11238
3/8/13,16.65,9371
3/7/13,16.7,4606
3/6/13,16.85,8695
3/5/13,16.9,7391
3/4/13,17.1,10492
3/1/13,17.6,10734
2/28/13,17.5,11977
2/27/13,17.1,10802
2/26/13,17.9,19617
2/25/13,17.95,18582
2/22/13,17,8888
2/21/13,17.3,12731
2/20/13,17.15,12410
2/19/13,16.55,9606
2/15/13,17.1,5591
2/14/13,17.05,7374
2/13/13,17.05,8614
2/12/13,16.45,11794
2/11/13,16.5,7501
2/8/13,16.7,9432
2/7/13,17,10335
2/6/13,17.05,10066
2/5/13,17.2,8253
2/4/13,17.3,8622
2/1/13,17.05,12339
1/31/13,17.3,8270
1/30/13,17.15,9969
1/29/13,16.7,9003
1/28/13,16.9,6054
1/25/13,16.8,8125
1/24/13,16.9,12023
1/23/13,16.95,13916
1/22/13,17.1,12442
1/18/13,17.85,10382
1/17/13,18.55,7439
1/16/13,18.65,6634
1/15/13,18.15,8345
1/14/13,18.2,10260
1/11/13,18.35,11042
1/10/13,18.4,9387
1/9/13,18.6,13038
1/8/13,18.7,13091
1/7/13,18.8,8732
1/4/13,18.75,9456
1/3/13,18.95,9056
1/2/13,18.85,14872
12/31/12,20.4,18137
12/28/12,22,10895
12/27/12,20.5,10579
12/26/12,20.8,5552
12/24/12,20.4,3833
12/21/12,20.4,10806
12/20/12,19.8,8852
12/19/12,19.6,11105
12/18/12,18.15,12022
12/17/12,18.6,11639
12/14/12,19.3,10505
12/13/12,19.2,6785
12/12/12,18.9,9038
12/11/12,18.55,11242
12/10/12,18.9,5762
12/7/12,19.1,8227
12/6/12,19.35,7275
12/5/12,19.25,9110
12/4/12,19.85,6024
12/3/12,19.7,8639
11/30/12,19.3,7602
11/29/12,19.2,5754
11/28/12,19.55,10517
11/27/12,19.85,5313
11/26/12,19.6,7167
11/23/12,19.95,4342
11/21/12,20.15,5417
11/20/12,19.2,11260
11/19/12,19.65,11416
11/16/12,20.7,12575
11/15/12,21.35,10847
11/14/12,21.25,15045
11/13/12,20.7,8986
11/12/12,20.7,6655
11/9/12,21.55,8054
11/8/12,21.15,9652
11/7/12,21.15,12229
11/6/12,20.15,9287
11/5/12,20.95,6358
11/2/12,20.7,10649
11/1/12,20,11783
10/31/12,21.2,11575
10/30/12,20.85,100
10/29/12,20.85,100
10/26/12,20.85,4862
10/25/12,20.9,7909
10/24/12,21.05,6986
10/23/12,21.35,10182
10/22/12,20.55,7177
10/19/12,20.85,9580
10/18/12,20.2,5802
10/17/12,20.05,5992
10/16/12,19.2,8609
10/15/12,19.7,11144
10/12/12,20.05,15825
10/11/12,19.95,9216
10/10/12,20.4,9556
10/9/12,20.15,8109
10/8/12,19.85,5992
10/5/12,19.85,8883
10/4/12,20,6637
10/3/12,20.5,8082
10/2/12,20.7,6405
10/1/12,20.85,8215
9/28/12,20.9,8500
9/27/12,20.75,7638
9/26/12,21.45,8267
9/25/12,21.1,8731
9/24/12,20.7,6820
9/21/12,20.95,6005
9/20/12,20.9,7332
9/19/12,20.8,8428
9/18/12,19.05,14573
9/17/12,19.15,10331
9/14/12,19.35,14700
9/13/12,19.2,13236
9/12/12,20.4,13139
9/11/12,21.25,10845
9/10/12,21.55,9512
9/7/12,21.05,8650
9/6/12,21.95,8383
9/5/12,23.15,5880
9/4/12,23.65,6303
8/31/12,23.8,4995
8/30/12,24.35,6451
8/29/12,24.15,5432
8/28/12,24.05,5306
8/27/12,23.85,5141
8/24/12,24,4414
8/23/12,24.3,6205
8/22/12,23.8,6528
8/21/12,22.6,8620
8/20/12,22.2,5952
8/17/12,21.95,5970
8/16/12,22.25,6943
8/15/12,22.5,8549
8/14/12,22.5,5823
8/13/12,22,3857
8/10/12,22.15,3419
8/9/12,22.35,4726
8/8/12,22.5,5737
8/7/12,23,6368
8/6/12,22.7,8963
8/3/12,22.85,5998
8/2/12,23.8,6817
8/1/12,24.05,5472
7/31/12,24,4587
7/30/12,23.8,4920
7/27/12,23.5,7132
7/26/12,23.55,6948
7/25/12,24.7,5926
7/24/12,25.15,6980
7/23/12,24.6,8262
7/20/12,23.55,6146
7/19/12,23,4106
7/18/12,23.25,4817
7/17/12,22.1,11923
7/16/12,22.75,7895
7/13/12,22.75,7994
7/12/12,23.5,9504
7/11/12,23.25,6126
7/10/12,23.65,7178
7/9/12,23.25,6034
7/6/12,23.4,4659
7/5/12,23.7,6964
7/3/12,23.2,3991
7/2/12,23.85,8833
6/29/12,24.6,5152
6/28/12,25.55,6431
6/27/12,25.9,6198
6/26/12,26.05,6749
6/25/12,26.55,6047
6/22/12,26.25,7505
6/21/12,26.9,8381
6/20/12,25.6,7033
6/19/12,25.35,7740
6/18/12,25.45,7771
6/15/12,26.4,5678
6/14/12,27.85,7435
6/13/12,29,7737
6/12/12,27.95,6543
6/11/12,28.4,6271
6/8/12,26.2,5328
6/7/12,27.55,8548
6/6/12,27.65,5601
6/5/12,28.85,6380
6/4/12,29.6,7125
6/1/12,29.5,6646
5/31/12,28.05,5744
5/30/12,27.65,4328
5/29/12,26.4,4537
5/25/12,27.1,5795
5/24/12,27.4,4794
5/23/12,27.55,7357
5/22/12,27.9,7732
5/21/12,27.5,7048
5/18/12,28.85,7715
5/17/12,27.75,7639
5/16/12,27.2,6570
5/15/12,25.55,7362
5/14/12,24.85,5503
5/11/12,23.75,5038
5/10/12,23.25,5128
5/9/12,23.9,5172
5/8/12,23.35,5458
5/7/12,23.1,4857
5/4/12,23.5,5533
5/3/12,22.9,6299
5/2/12,22.6,5749
5/1/12,22.8,3680
4/30/12,23,5729
4/27/12,22.9,3978
4/26/12,23.1,3516
4/25/12,23.45,6039
4/24/12,24.5,4240
4/23/12,24.85,4620
4/20/12,24.25,4049
4/19/12,24.75,5835
4/18/12,24.8,6128
4/17/12,23.25,7649
4/16/12,24.1,7188
4/13/12,24.35,6051
4/12/12,23.15,6815
4/11/12,24.7,4498
4/10/12,24.8,6350
4/9/12,23.65,4481
4/6/12,22.9,100
4/5/12,22.9,7643
4/4/12,22.45,6483
4/3/12,22.2,6791
4/2/12,22.05,7051
3/30/12,22.05,6846
3/29/12,22.6,5274
3/28/12,22.7,6655
3/27/12,22.85,6111
3/26/12,22.2,6189
3/23/12,23.75,5244
3/22/12,24.65,4452
3/21/12,24.15,7353
3/20/12,23.6,6017
3/19/12,23.95,5788
3/16/12,24.75,4544
3/15/12,24.85,4278
3/14/12,25.05,5964
3/13/12,24.35,4217
3/12/12,25,4076
3/9/12,25.55,3752
3/8/12,26,3872
3/7/12,26.55,4457
3/6/12,27.4,4590
3/5/12,26.65,3083
3/2/12,26.55,4860
3/1/12,25.9,4890
2/29/12,26.5,6881
2/28/12,26.7,3667
2/27/12,27.15,4018
2/24/12,26.75,3876
2/23/12,26.1,5411
2/22/12,26.6,3044
2/21/12,27.15,3290
2/17/12,26.85,2832
2/16/12,26.65,2816
2/15/12,27.25,3527
2/14/12,25.1,6274
2/13/12,24.65,5507
2/10/12,25.1,5164
2/9/12,24.4,3762
2/8/12,23.65,2729
2/7/12,23.3,3106
2/6/12,23.45,2493
2/3/12,23.85,3708
2/2/12,24.5,2743
2/1/12,24.8,2480
1/31/12,25.35,2271
1/30/12,25.15,1579
1/27/12,24.85,2494
1/26/12,25.3,3265
1/25/12,24.95,3758
1/24/12,25.4,2199
1/23/12,25.65,2139
1/20/12,26.15,1681
1/19/12,26.55,2394
1/18/12,26.85,2581
1/17/12,26.7,4958
1/13/12,26.6,3161
1/12/12,26.2,3122
1/11/12,26.3,1297
1/10/12,26.05,1546
1/9/12,26.3,1705
1/6/12,26.45,1832
1/5/12,26.8,2068
1/4/12,27.05,1420
1/3/12,27.5,1506
12/30/11,28.4,729
12/29/11,28.05,1378
12/28/11,28.4,1511
12/27/11,27.9,1087
12/23/11,28.15,1940
12/22/11,28.1,1773
12/21/11,27.9,2253
12/20/11,28.65,2998
12/19/11,30.05,2279
12/16/11,30.35,1935
12/15/11,30.55,1217
12/14/11,31.25,4540
12/13/11,31.1,2731
12/12/11,30.9,2853
12/9/11,30.4,1600
12/8/11,31.5,2252
12/7/11,30.55,2335
12/6/11,30.2,1575
12/5/11,30.15,1571
12/2/11,30.6,1478
12/1/11,30.7,2717
11/30/11,31.2,2331
11/29/11,32.7,1790
11/28/11,32.95,1822
11/25/11,34.55,857
11/23/11,34,2384
11/22/11,33.15,2447
11/21/11,33.5,1719
11/18/11,33.1,1949
11/17/11,33.3,2348
11/16/11,32.25,1641
11/15/11,31.7,2409
11/14/11,31.6,4267
11/11/11,31.25,925
11/10/11,32.05,2885
11/9/11,32.95,4249
11/8/11,29.5,2156
11/7/11,30.2,1611
11/4/11,30.25,1700
11/3/11,29.95,2358
11/2/11,30.75,1853
11/1/11,31.3,4182
10/31/11,29,2841
10/28/11,26.95,1967
10/27/11,27.1,2520
10/26/11,29.9,1488
10/25/11,30.85,1937
10/24/11,29.85,1774
10/21/11,30.65,1167
10/20/11,31.9,1858
10/19/11,31.9,2281
10/18/11,31.2,3054
10/17/11,32.2,4968
10/14/11,30.35,2393
10/13/11,31.5,3004
10/12/11,31.65,4293
10/11/11,33,3113
10/10/11,33.05,4004
10/7/11,34.9,2395
10/6/11,34.75,1841
10/5/11,35.1,1834
10/4/11,35.85,4328
10/3/11,37.05,2469
9/30/11,35.5,2291
9/29/11,33.8,2709
9/28/11,34.3,2595
9/27/11,33.05,3230
9/26/11,33.3,2048
9/23/11,33.95,3720
9/22/11,33.8,4847
9/21/11,32.3,3362
9/20/11,30.2,3528
9/19/11,30.4,5119
9/16/11,29.7,6308
9/15/11,29.9,3322
9/14/11,30.7,5284
9/13/11,31.25,5760
9/12/11,31.15,5456
9/9/11,30.8,4971
9/8/11,29.4,5734
9/7/11,29.1,4242
9/6/11,29.85,6496
9/2/11,29.25,4154
9/1/11,28.65,7171
8/31/11,28.4,5518
8/30/11,29.15,2783
8/29/11,28.4,2360
8/26/11,29.4,4383
8/25/11,29.8,4565
8/24/11,29.25,5494
8/23/11,28.9,5998
8/22/11,29.1,6182
8/19/11,28.7,7318
8/18/11,27.8,9306
8/17/11,24.9,4999
8/16/11,25.65,5664
8/15/11,25.45,4320
8/12/11,26.4,4128
8/11/11,26.6,7311
8/10/11,27.4,6297
8/9/11,24.8,9035
8/8/11,27.65,11236
8/5/11,25.15,11152
8/4/11,24.55,11149
8/3/11,22.15,7249
8/2/11,22.35,3162
8/1/11,21.5,4428
7/29/11,21.95,6727
7/28/11,22.55,3443
7/27/11,22.6,3536
7/26/11,22,4359
7/25/11,21.8,3526
7/22/11,21.4,5021
7/21/11,21.5,4134
7/20/11,22.05,2276
7/19/11,21.95,4537
7/18/11,22.75,5841
7/15/11,22.25,3638
7/14/11,22.6,6450
7/13/11,22.1,2974
7/12/11,22.1,3238
7/11/11,21.5,5329
7/8/11,20.65,4904
7/7/11,20.4,3299
7/6/11,20.95,2723
7/5/11,21,2637
7/1/11,21,5926
6/30/11,22,3776
6/29/11,22.6,3797
6/28/11,23.1,1842
6/27/11,23.4,2430
6/24/11,23.75,2462
6/23/11,23.25,4079
6/22/11,23.35,3546
6/21/11,23,2488
6/20/11,23.2,2316
6/17/11,23.75,4152
6/16/11,24,9189
6/15/11,23.05,5415
6/14/11,21.05,3282
6/13/11,21.75,3281
6/10/11,21.75,5122
6/9/11,21.25,2977
6/8/11,21.65,4704
6/7/11,21.45,2149
6/6/11,21.65,2202
6/3/11,21.45,2396
6/2/11,21.3,2884
6/1/11,21.4,3561
5/31/11,20.75,1499
5/27/11,21.2,2861
5/26/11,21.65,2241
5/25/11,22.15,2160
5/24/11,22.4,4253
5/23/11,22.6,4073
5/20/11,22.45,3560
5/19/11,21.85,3906
5/18/11,21.85,2444
5/17/11,20.9,3829
5/16/11,21.2,3200
5/13/11,20.95,5891
5/12/11,20.7,3648
5/11/11,20.9,2625
5/10/11,20.55,3369
5/9/11,20.95,1640
5/6/11,21.35,4492
5/5/11,21.5,3578
5/4/11,21.35,3988
5/3/11,21.25,3104
5/2/11,20.85,3144
4/29/11,20.4,3458
4/28/11,20.65,4141
4/27/11,20.95,3940
4/26/11,21.35,3229
4/25/11,21.65,2952
4/21/11,22,4192
4/20/11,22.25,3420
4/19/11,21.9,4323
4/18/11,22.45,3029
4/15/11,22.05,3127
4/14/11,22.25,1926
4/13/11,22.3,2489
4/12/11,22.5,3506
4/11/11,22.3,2832
4/8/11,22.3,2155
4/7/11,21.95,1724
4/6/11,21.75,2453
4/5/11,21.75,1352
4/4/11,21.7,2067
4/1/11,21.95,2094
3/31/11,22,2115
3/30/11,21.95,1938
3/29/11,22.25,1889
3/28/11,22.75,2164
3/25/11,22.55,2118
3/24/11,22.45,2203
3/23/11,22.8,2370
3/22/11,23.1,2207
3/21/11,23.05,2685
3/18/11,24.2,3678
3/17/11,25,2171
3/16/11,25.8,7347
3/15/11,24.15,7154
3/14/11,23.55,4962
3/11/11,23.3,6165
3/10/11,23.8,3430
3/9/11,23.1,3107
3/8/11,22.85,3870
3/7/11,23,3626
3/4/11,22.5,4573
3/3/11,22.1,3115
3/2/11,22.85,2495
3/1/11,22.9,3425
2/28/11,22,2188
2/25/11,22.55,2320
2/24/11,23.3,3312
2/23/11,23.4,3600
2/22/11,22.75,4418
2/18/11,21.45,1592
2/17/11,21.1,1995
2/16/11,20.7,1986
2/15/11,19.9,3641
2/14/11,19.75,1442
2/11/11,19.85,2687
2/10/11,19.95,4406
2/9/11,20.05,2030
2/8/11,20.05,2125
2/7/11,20.4,2321
2/4/11,20.8,2867
2/3/11,21.2,1440
2/2/11,21.3,1911
2/1/11,21.35,2914
1/31/11,22.2,3371
1/28/11,22.6,3556
1/27/11,21.55,2075
1/26/11,21.85,2428
1/25/11,22.45,2329
1/24/11,22.65,1399
1/21/11,23,2159
1/20/11,22.95,1244
1/19/11,23.05,2055
1/18/11,21.55,3437
1/14/11,22,5537
1/13/11,22.65,2316
1/12/11,22.7,2850
1/11/11,23.4,1537
1/10/11,23.7,1984
1/7/11,23.8,1425
1/6/11,23.75,1212
1/5/11,23.75,1830
1/4/11,24.15,1727
1/3/11,24.3,2359
12/31/10,24.8,766
12/30/10,24.7,804
12/29/10,24.6,832
12/28/10,24.75,731
12/27/10,24.55,485
12/23/10,24.1,787
12/22/10,23.8,577
12/21/10,22.95,2899
12/20/10,23.15,1543
12/17/10,23.45,1369
12/16/10,23.5,1014
12/15/10,23.75,2435
12/14/10,23.55,1626
12/13/10,23.5,2154
12/10/10,23.4,1617
12/9/10,23.9,2012
12/8/10,24.3,1176
12/7/10,24.9,1805
12/6/10,25,1510
12/3/10,25.25,1418
12/2/10,25.95,1728
12/1/10,27.2,1193
11/30/10,27.8,1723
11/29/10,26.95,1280
11/26/10,26.85,468
11/24/10,26.05,796
11/23/10,26.5,1027
11/22/10,25.9,2081
11/19/10,26.2,1261
11/18/10,26.35,1047
11/17/10,27.1,1070
11/16/10,26.7,2956
11/15/10,26,1711
11/12/10,26.3,2196
11/11/10,25.4,1308
11/10/10,24.95,1473
11/9/10,25,1726
11/8/10,24.8,1268
11/5/10,24.65,1912
11/4/10,24.55,2393
11/3/10,25.75,1654
11/2/10,26.65,1206
11/1/10,26.9,1157
10/29/10,26.9,953
10/28/10,27.1,1194
10/27/10,27.15,1230
10/26/10,27.05,2238
10/25/10,27,906
10/22/10,27.35,1114
10/21/10,27.95,1588
10/20/10,28.4,1487
10/19/10,28.25,2782
10/18/10,27.8,1174
10/15/10,28.15,1873
10/14/10,28.35,2261
10/13/10,27.9,1528
10/12/10,28.65,1596
10/11/10,29.1,2102
10/8/10,29.55,1086
10/7/10,30.05,843
10/6/10,30.1,1059
10/5/10,30.05,1334
10/4/10,30.8,880
10/1/10,30.5,1101
9/30/10,30.85,1142
9/29/10,30.4,1412
9/28/10,30.1,1216
9/27/10,30.15,740
9/24/10,30.25,1106
9/23/10,31,1742
9/22/10,30.35,786
9/21/10,30.05,861
9/20/10,30.1,2750
9/17/10,30.45,957
9/16/10,30.3,998
9/15/10,30.2,996
9/14/10,28.4,1050
9/13/10,28.25,1635
9/10/10,28.9,1248
9/9/10,29.1,4923
9/8/10,29.45,1541
9/7/10,29.9,3125
9/3/10,29.4,2075
9/2/10,30.25,739
9/1/10,30.65,1123
8/31/10,31.7,1187
8/30/10,31.75,295
8/27/10,31.05,554
8/26/10,32.4,805
8/25/10,32.05,596
8/24/10,32.6,570
8/23/10,31.95,418
8/20/10,31.75,270
8/19/10,31.7,646
8/18/10,31.1,600
8/17/10,31.1,474
8/16/10,31.55,775
8/13/10,31.8,752
8/12/10,31.15,621
8/11/10,30.85,1055
8/10/10,29.45,333
8/9/10,29.1,917
8/6/10,29.35,519
8/5/10,29.2,450
8/4/10,28.95,340
8/3/10,29,314
8/2/10,28.8,321
7/30/10,29.8,208
7/29/10,30.05,806
7/28/10,29.9,417
7/27/10,30.2,414
7/26/10,30.3,462
7/23/10,31.2,448
7/22/10,31.45,880
7/21/10,32.55,408
7/20/10,32.4,491
7/19/10,33.5,837
7/16/10,33.75,755
7/15/10,32.4,430
7/14/10,32.1,718
7/13/10,31.45,887
7/12/10,31.95,636
7/9/10,32.15,628
7/8/10,32.6,516
7/7/10,33.1,430
7/6/10,34.55,1011
7/2/10,35.15,604
7/1/10,35.35,864
6/30/10,35.3,1688
6/29/10,34.75,617
6/28/10,32.5,3522
6/25/10,31.95,340
6/24/10,31.9,231
6/23/10,30.85,420
6/22/10,30.4,338
6/21/10,29.65,717
6/18/10,29.55,820
6/17/10,29.95,272
6/16/10,30.2,191
6/15/10,30.25,717
6/14/10,31.4,500
6/11/10,31.7,517
6/10/10,32,482
6/9/10,33,462
6/8/10,32.8,645
6/7/10,33.45,507
6/4/10,32.85,403
6/3/10,31.3,540
6/2/10,31.5,478
6/1/10,32.5,362
5/28/10,31.6,323
5/27/10,31.35,824
5/26/10,33.05,1081
5/25/10,33.35,3870
5/24/10,34.05,657
5/21/10,34.35,867
5/20/10,34.3,1083
5/19/10,31.75,1024
5/18/10,30.45,1163
5/17/10,28.9,852
5/14/10,28.4,1250
5/13/10,26.8,465
5/12/10,26.7,1152
5/11/10,27.8,582
5/10/10,27.9,1194
5/7/10,30.75,1598
5/6/10,29.3,2518
5/5/10,26.85,1044
5/4/10,26.1,1054
5/3/10,24.6,176
4/30/10,24.8,922
4/29/10,23.85,719
4/28/10,24.2,537
4/27/10,24.35,952
4/26/10,23.25,192
4/23/10,23.05,213
4/22/10,23.1,576
4/21/10,22.95,219
4/20/10,21.9,3220
4/19/10,22.4,865
4/16/10,22.55,479
4/15/10,22,559
4/14/10,22.05,635
4/13/10,22.25,307
4/12/10,22.2,232
4/9/10,22.2,884
4/8/10,22.3,396
4/7/10,22.4,527
4/6/10,22.2,729
4/5/10,22.5,137
4/1/10,23.05,264
3/31/10,23,133
3/30/10,23.05,209
3/29/10,23.1,121
3/26/10,23.35,201
3/25/10,23.4,271
3/24/10,23.25,428
3/23/10,23,130
3/22/10,23.15,113
3/19/10,23.25,155
3/18/10,23,477
3/17/10,23.05,127
3/16/10,23,402
3/15/10,23.35,211
3/12/10,23.25,314
3/11/10,23.4,673
3/10/10,23.3,603
3/9/10,23,340
3/8/10,22.95,180
3/5/10,23.05,431
3/4/10,23.6,280
3/3/10,23.45,184
3/2/10,23.75,160
3/1/10,23.85,118
2/26/10,23.95,205
2/25/10,24.1,271
2/24/10,24.05,139
2/23/10,24.3,302
2/22/10,24,112
2/19/10,24.35,180
2/18/10,24.7,419
2/17/10,24.95,58
2/16/10,25.15,479
2/12/10,26,657
2/11/10,25.8,368
2/10/10,26.15,209
2/9/10,26.05,791
2/8/10,26.2,253
2/5/10,26.2,450
2/4/10,26.05,676
2/3/10,24.8,64
2/2/10,24.65,165
2/1/10,25.05,167
1/29/10,25.5,267
1/28/10,25.15,259
1/27/10,25.1,296
1/26/10,25.4,319
1/25/10,25.05,387
1/22/10,25.4,836
1/21/10,24.5,624
1/20/10,23.8,411
1/19/10,23.55,460
1/15/10,24.05,670
1/14/10,23.65,217
1/13/10,24.15,283
1/12/10,24.25,321
1/11/10,24.15,96
1/8/10,24.4,303
1/7/10,24.75,390
1/6/10,24.95,526
1/5/10,25.45,158
1/4/10,25.75,177
12/31/09,26.3,178
12/30/09,25.9,97
12/29/09,25.6,66
12/28/09,25.65,102
12/24/09,25.8,47
12/23/09,26,164
12/22/09,26.1,217
12/21/09,26.6,56
12/18/09,27.4,141
12/17/09,27.8,193
12/16/09,27.5,332
12/15/09,27.65,550
12/14/09,28,189
12/11/09,28.05,456
12/10/09,28.25,742
12/9/09,28.3,196
12/8/09,28.35,420
12/7/09,27.8,20
12/4/09,27.8,122
12/3/09,27.85,542
12/2/09,27.85,145
12/1/09,27.75,96
11/30/09,28.35,108
11/27/09,28.35,92
11/25/09,27.35,70
11/24/09,27.45,37
11/23/09,27.5,106
11/20/09,27.95,96
11/19/09,28.05,610
11/18/09,27.7,115
11/17/09,27.7,188
11/16/09,27.6,77
11/13/09,27.8,392
11/12/09,28,524
11/11/09,27.5,984
11/10/09,27.2,157
11/9/09,26.95,470
11/6/09,27.65,208
11/5/09,27.95,292
11/4/09,28.25,268
11/3/09,28.65,187
11/2/09,28.4,303
10/30/09,28.25,678
10/29/09,27.15,251
10/28/09,27.95,932
10/27/09,27.2,385
10/26/09,27.3,418
10/23/09,26.9,599
10/22/09,26.6,778
10/21/09,27.05,504
10/20/09,26.4,211
10/19/09,26.4,131
10/16/09,26.8,268
10/15/09,26.55,119
10/14/09,27.1,133
10/13/09,27.1,44
10/12/09,27.15,68
10/9/09,27.55,57
10/8/09,27.8,121
10/7/09,28.05,51
10/6/09,28.25,30
10/5/09,28.8,48
10/2/09,29.35,106
10/1/09,29.35,93
9/30/09,28.65,117
9/29/09,28.5,33
9/28/09,28.45,44
9/25/09,28.85,34
9/24/09,28.8,144
9/23/09,28.3,348
9/22/09,28.55,369
9/21/09,28.65,83
9/18/09,28.55,196
9/17/09,28.3,120
9/16/09,28.05,30
9/15/09,27.8,144
9/14/09,27.8,305
9/11/09,27.95,507
9/10/09,27.75,374
9/9/09,28.35,324
9/8/09,28.75,187
9/4/09,29.15,129
9/3/09,29.75,207
9/2/09,30.7,160
9/1/09,30.3,141
8/31/09,29.55,146
8/28/09,29.3,63
8/27/09,29.2,420
8/26/09,29.3,223
8/25/09,29.1,280
8/24/09,28.9,75
8/21/09,29.05,291
8/20/09,29.2,271
8/19/09,29.35,25
8/18/09,30.1,178
8/17/09,30.4,227
8/14/09,28.7,166
8/13/09,28.8,182
8/12/09,29.05,67
8/11/09,29.2,230
8/10/09,28.8,30
8/7/09,28.75,168
8/6/09,29.35,380
8/5/09,29.05,144
8/4/09,29.15,359
8/3/09,29.3,59
7/31/09,29.7,249
7/30/09,29.4,187
7/29/09,29.8,201
7/28/09,29.7,290
7/27/09,29,110
7/24/09,28.65,173
7/23/09,28.75,217
7/22/09,28.9,160
7/21/09,29.45,67
7/20/09,29.6,63
7/17/09,30.4,165
7/16/09,30.35,109
7/15/09,30.65,178
7/14/09,31.35,248
7/13/09,31.75,225
7/10/09,32.35,242
7/9/09,32,208
7/8/09,32,163
7/7/09,31.8,112
7/6/09,30.95,89
7/2/09,31,98
7/1/09,29.9,189
6/30/09,30.05,110
6/29/09,29.95,137
6/26/09,30.55,136
6/25/09,30.8,757
6/24/09,31.5,181
6/23/09,32.3,107
6/22/09,32.55,188
6/19/09,31.75,374
6/18/09,31.85,187
6/17/09,31.95,140
6/16/09,32.05,315
6/15/09,31.25,153
6/12/09,30.45,258
6/11/09,30.9,108
6/10/09,31.45,430
6/9/09,31.15,183
6/8/09,31.75,51
6/5/09,31.85,123
6/4/09,31.85,80
6/3/09,32.1,340
6/2/09,30.95,118
6/1/09,30.75,89
5/29/09,31.55,156
5/28/09,31.9,214
5/27/09,32.05,160
5/26/09,31.55,183
5/22/09,32.4,228
5/21/09,32.3,523
5/20/09,31.55,162
5/19/09,30.9,197
5/18/09,30.85,259
5/15/09,33.2,142
5/14/09,32.65,122
5/13/09,33.9,371
5/12/09,33.05,221
5/11/09,33.15,71
5/8/09,32.95,107
5/7/09,34,235
5/6/09,33.75,283
5/5/09,34.75,58
5/4/09,34.6,75
5/1/09,36.15,43
4/30/09,36.65,23
